trading_date,range_type,direction,confirmation_time,confirmation_price,dr_high,dr_low,dr_range,extreme_type,extreme_price,extreme_time,first_retracement_occurred,first_retracement_percent,first_retracement_price,first_retracement_time,maximum_retracement_before_extreme,maximum_retracement_price,maximum_retracement_time,retracement_episode_count,confirmation_bucket
2024-06-13,RDR,SHORT,2024-06-13 12:20:00,19500.243,19629.308,19513.131,116.17699999999968,LOD,19478.242,2024-06-14 07:05:00,True,100.0,19530.186,2024-06-14 06:10:00,100.0,19527.286,2024-06-14 06:10:00,2,12:15–12:30
2024-06-17,ADR,SHORT,2024-06-16 20:35:00,19684.409,19697.231,19690.208,7.023000000001048,LOD,19839.41,2024-06-18 11:10:00,False,,,,,,,0,20:30–20:45
2024-06-17,ODR,LONG,2024-06-17 04:05:00,19715.242,19704.609,19685.586,19.023000000001048,HOD,19979.898,2024-06-18 08:30:00,True,5.716485805596172,19916.432,2024-06-17 18:30:00,26.71565790996428,19925.365,2024-06-17 21:55:00,3,04:00–04:15
2024-06-17,RDR,LONG,2024-06-17 11:00:00,19712.709,19693.075,19628.265,64.81000000000131,HOD,19979.898,2024-06-18 08:30:00,True,5.437341236240778,19916.432,2024-06-17 18:30:00,25.41109229466573,19925.365,2024-06-17 21:55:00,3,11:00–11:15
2024-06-18,ADR,SHORT,2024-06-17 20:30:00,19891.721,19917.842,19894.787,23.05500000000029,LOD,19919.508,2024-06-18 20:40:00,False,,,,,,,0,20:30–20:45
2024-06-18,ODR,LONG,2024-06-18 04:05:00,19935.753,19923.886,19903.342,20.54399999999805,HOD,19963.408,2024-06-19 09:30:00,True,62.39990977780753,19927.22,2024-06-18 18:25:00,100.0,19920.764,2024-06-18 20:20:00,14,04:00–04:15
2024-06-18,RDR,SHORT,2024-06-18 10:55:00,19875.597,19922.032,19887.752,34.27999999999884,LOD,19919.508,2024-06-18 20:40:00,False,,,,,,,0,10:45–11:00
2024-06-19,ADR,LONG,2024-06-18 23:10:00,19936.309,19934.965,19920.931,14.03399999999965,HOD,20083.989,2024-06-20 03:30:00,True,34.37190900097804,19944.254,2024-06-19 18:10:00,62.49145824790164,19946.376,2024-06-19 18:55:00,13,23:00–23:15
2024-06-19,ODR,SHORT,2024-06-19 04:35:00,19934.797,19946.453,19939.308,7.145000000000437,LOD,19678.632,2024-06-20 13:35:00,True,100.0,19950.343,2024-06-20 09:35:00,100.0,19975.475,2024-06-20 09:35:00,7,04:30–04:45
2024-06-19,RDR,SHORT,2024-06-19 10:30:00,19937.542,19958.299,19946.886,11.413000000000466,LOD,19678.632,2024-06-20 13:35:00,True,100.0,19949.599,2024-06-19 18:15:00,100.0,19948.989,2024-06-19 18:15:00,10,10:30–10:45
2024-06-20,ADR,LONG,2024-06-19 20:30:00,19957.521,19956.497,19945.119,11.378000000000611,HOD,19814.086,2024-06-21 02:10:00,False,,,,,,,0,20:30–20:45
2024-06-20,ODR,SHORT,2024-06-20 07:35:00,20017.754,20064.376,20024.453,39.92299999999887,LOD,19641.897,2024-06-21 09:50:00,True,2.5724281906776056,19788.31,2024-06-20 18:10:00,27.692272311752703,19691.075,2024-06-21 09:25:00,9,07:30–07:45
2024-06-20,RDR,SHORT,2024-06-20 12:20:00,19807.487,19974.854,19840.019,134.83499999999913,LOD,19641.897,2024-06-21 09:50:00,True,10.760389341434204,19788.31,2024-06-20 18:10:00,67.08968387923552,19775.542,2024-06-21 02:10:00,9,12:15–12:30
2024-06-24,ADR,SHORT,2024-06-23 21:05:00,19714.889,19748.608,19728.676,19.9320000000007,LOD,19458.642,2024-06-25 04:00:00,True,4.514660738858884,19494.143,2024-06-24 18:15:00,26.450247668136296,19497.619,2024-06-25 01:35:00,5,21:00–21:15
2024-06-24,ODR,SHORT,2024-06-24 05:30:00,19697.699,19744.642,19717.332,27.31000000000131,LOD,19458.642,2024-06-25 04:00:00,True,4.733265607526108,19494.143,2024-06-24 18:15:00,27.687966900830247,19497.619,2024-06-25 01:35:00,5,05:30–05:45
2024-06-24,RDR,SHORT,2024-06-24 10:40:00,19588.419,19719.054,19595.031,124.02300000000103,LOD,19458.642,2024-06-25 04:00:00,True,9.902926493833595,19494.143,2024-06-24 18:15:00,55.87819050631835,19497.619,2024-06-25 01:35:00,5,10:30–10:45
2024-06-25,ADR,SHORT,2024-06-24 20:55:00,19484.498,19504.475,19491.932,12.542999999997846,LOD,19637.854,2024-06-26 09:05:00,False,,,,,,,0,20:45–21:00
2024-06-25,ODR,LONG,2024-06-25 04:20:00,19520.053,19513.709,19470.421,43.28800000000047,HOD,19806.808,2024-06-26 04:00:00,True,2.214560844547636,19719.342,2024-06-25 18:20:00,13.093690062090785,19749.876,2024-06-26 03:05:00,10,04:15–04:30
2024-06-25,RDR,LONG,2024-06-25 11:10:00,19654.589,19626.054,19537.876,88.17799999999988,HOD,19806.808,2024-06-26 04:00:00,True,4.754709275613107,19719.342,2024-06-25 18:20:00,24.27791107253939,19718.731,2024-06-25 19:50:00,10,11:00–11:15
2024-06-26,ADR,LONG,2024-06-25 20:50:00,19723.386,19716.064,19701.875,14.188999999998488,HOD,19857.087,2024-06-27 10:15:00,True,100.0,19708.287,2024-06-27 05:40:00,100.0,19710.642,2024-06-27 05:40:00,10,20:45–21:00
2024-06-26,ODR,SHORT,2024-06-26 07:30:00,19720.076,19804.476,19730.454,74.0219999999972,LOD,19614.843,2024-06-26 20:45:00,True,15.488287845761898,19675.398,2024-06-26 18:45:00,16.674620028153626,19652.82,2024-06-26 19:50:00,3,07:30–07:45
2024-06-27,ADR,SHORT,2024-06-26 20:35:00,19627.909,19658.698,19647.61,11.087999999999738,LOD,19660.787,2024-06-28 15:30:00,False,,,,,,,0,20:30–20:45
2024-06-27,ODR,SHORT,2024-06-27 04:20:00,19678.808,19709.662,19687.386,22.27600000000166,LOD,19660.787,2024-06-28 15:30:00,False,,,,,,,0,04:15–04:30
2024-06-27,RDR,SHORT,2024-06-27 11:30:00,19706.598,19851.787,19730.51,121.27700000000186,LOD,19660.787,2024-06-28 15:30:00,False,,,,,,,0,11:30–11:45
2024-07-01,ADR,LONG,2024-06-30 20:30:00,19732.908,19729.843,19701.597,28.245999999999185,HOD,20014.31,2024-07-02 15:55:00,True,4.70551495846582,19806.131,2024-07-01 18:10:00,100.0,19728.475,2024-07-01 20:40:00,27,20:30–20:45
2024-07-01,ODR,SHORT,2024-07-01 04:40:00,19679.219,19766.084,19701.153,64.9310000000005,LOD,19669.421,2024-07-02 07:50:00,True,100.0,19720.453,2024-07-02 03:50:00,100.0,19726.131,2024-07-02 03:50:00,5,04:30–04:45
2024-07-01,RDR,LONG,2024-07-01 12:05:00,19763.532,19727.31,19579.232,148.07800000000134,HOD,20014.31,2024-07-02 15:55:00,True,4.561195331040632,19806.131,2024-07-01 18:10:00,100.0,19720.799,2024-07-01 22:45:00,23,12:00–12:15
2024-07-02,ADR,SHORT,2024-07-01 20:30:00,19738.043,19782.086,19745.165,36.92099999999846,LOD,19963.187,2024-07-03 08:40:00,False,,,,,,,0,20:30–20:45
2024-07-02,ODR,SHORT,2024-07-02 07:10:00,19694.41,19747.886,19700.719,47.16699999999764,LOD,19963.187,2024-07-03 08:40:00,False,,,,,,,0,07:00–07:15
2024-07-02,RDR,LONG,2024-07-02 10:50:00,19873.064,19833.842,19740.587,93.25500000000102,HOD,20197.389,2024-07-03 13:05:00,True,3.4142533950438243,19992.232,2024-07-02 18:10:00,37.00382813337046,20025.853,2024-07-03 08:40:00,11,10:45–11:00
2024-07-03,ADR,SHORT,2024-07-02 23:25:00,19990.62,20007.397,19991.275,16.12199999999939,LOD,20132.164,2024-07-04 10:50:00,False,,,,,,,0,23:15–23:30
2024-07-03,ODR,LONG,2024-07-03 04:20:00,20013.621,20012.265,19995.61,16.654999999998836,HOD,20178.631,2024-07-03 21:45:00,True,12.67164838446851,20152.62,2024-07-03 18:05:00,12.67164838446851,20169.82,2024-07-03 18:05:00,2,04:15–04:30
2024-07-03,RDR,LONG,2024-07-03 10:40:00,20064.365,20048.399,19977.089,71.31000000000131,HOD,20178.631,2024-07-03 21:45:00,True,16.34680985977821,20152.62,2024-07-03 18:05:00,16.34680985977821,20169.82,2024-07-03 18:05:00,2,10:30–10:45
2024-07-04,ADR,LONG,2024-07-03 21:40:00,20176.697,20171.643,20160.687,10.955999999998312,HOD,20405.119,2024-07-05 15:50:00,True,99.1849886277204,20171.686,2024-07-04 20:50:00,100.0,20169.442,2024-07-04 20:55:00,20,21:30–21:45
2024-07-04,ODR,SHORT,2024-07-04 05:00:00,20158.989,20169.732,20160.697,9.034999999999854,LOD,20142.676,2024-07-04 18:00:00,False,,,,,,,0,05:00–05:15
2024-07-04,RDR,SHORT,2024-07-04 10:45:00,20132.719,20166.753,20137.886,28.867000000002008,LOD,20142.676,2024-07-04 18:00:00,False,,,,,,,0,10:45–11:00
2024-07-08,ADR,SHORT,2024-07-07 21:00:00,20350.621,20367.875,20354.921,12.954000000001544,LOD,20389.576,2024-07-09 13:25:00,False,,,,,,,0,21:00–21:15
2024-07-08,ODR,LONG,2024-07-08 04:20:00,20375.164,20373.364,20356.332,17.03200000000288,HOD,20546.399,2024-07-09 10:10:00,True,2.791399084923153,20468.121,2024-07-08 18:20:00,30.777112137027824,20500.321,2024-07-09 10:05:00,7,04:15–04:30
2024-07-08,RDR,LONG,2024-07-08 11:20:00,20430.843,20409.397,20380.81,28.58699999999953,HOD,20546.399,2024-07-09 10:10:00,True,4.428350557411312,20468.121,2024-07-08 18:20:00,39.8430102388483,20495.964,2024-07-09 08:35:00,7,11:15–11:30
2024-07-09,ADR,SHORT,2024-07-08 21:55:00,20484.754,20521.687,20494.91,26.777000000001863,LOD,20463.308,2024-07-09 18:05:00,False,,,,,,,0,21:45–22:00
2024-07-09,ODR,LONG,2024-07-09 05:25:00,20516.176,20513.019,20489.62,23.39900000000125,HOD,20689.309,2024-07-10 15:50:00,True,100.0,20511.087,2024-07-10 06:35:00,100.0,20512.31,2024-07-10 06:35:00,19,05:15–05:30
2024-07-09,RDR,SHORT,2024-07-09 11:20:00,20458.021,20537.984,20479.165,58.81899999999951,LOD,20463.308,2024-07-09 18:05:00,False,,,,,,,0,11:15–11:30
2024-07-10,ADR,LONG,2024-07-09 20:55:00,20484.064,20481.832,20470.12,11.711999999999534,HOD,20757.354,2024-07-11 08:30:00,True,3.585586527901087,20666.186,2024-07-10 18:10:00,23.638408033052595,20661.643,2024-07-10 21:10:00,1,20:45–21:00
2024-07-10,ODR,LONG,2024-07-10 04:00:00,20495.132,20490.289,20476.064,14.225000000002185,HOD,20757.354,2024-07-11 08:30:00,True,3.751511603092559,20666.186,2024-07-10 18:10:00,24.73228893643353,20661.643,2024-07-10 21:10:00,1,04:00–04:15
2024-07-10,RDR,SHORT,2024-07-10 11:00:00,20495.108,20568.097,20511.575,56.52200000000085,LOD,20162.698,2024-07-11 14:05:00,True,71.71861410045017,20489.789,2024-07-11 10:25:00,88.70613892747161,20465.799,2024-07-11 10:30:00,6,11:00–11:15
2024-07-11,ODR,SHORT,2024-07-11 08:15:00,20644.52,20659.31,20649.575,9.735000000000582,LOD,20128.52,2024-07-12 08:30:00,True,3.324258193473004,20228.789,2024-07-11 18:05:00,15.502306082252735,20235.32,2024-07-12 05:05:00,5,08:15–08:30
2024-07-11,RDR,SHORT,2024-07-11 10:40:00,20428.121,20670.796,20445.076,225.71999999999755,LOD,20128.52,2024-07-12 08:30:00,True,6.270259494878089,20228.789,2024-07-11 18:05:00,26.768541881373555,20235.32,2024-07-12 05:05:00,5,10:30–10:45
2024-07-15,ADR,LONG,2024-07-14 20:30:00,20359.619,20352.854,20336.532,16.322000000000116,HOD,20481.489,2024-07-16 09:35:00,True,4.839755131435818,20432.132,2024-07-15 18:10:00,100.0,20352.398,2024-07-16 04:00:00,11,20:30–20:45
2024-07-15,ODR,LONG,2024-07-15 07:00:00,20424.131,20422.187,20407.11,15.077000000001137,HOD,20481.489,2024-07-16 09:35:00,True,28.84739214423371,20432.132,2024-07-15 18:10:00,100.0,20416.387,2024-07-15 20:35:00,19,07:00–07:15
2024-07-15,RDR,LONG,2024-07-15 10:30:00,20491.653,20477.799,20393.299,84.5,HOD,20481.489,2024-07-16 09:35:00,False,,,,,,,0,10:30–10:45
2024-07-16,ADR,SHORT,2024-07-15 20:35:00,20417.675,20439.306,20426.789,12.516999999999824,LOD,19770.653,2024-07-17 16:00:00,True,14.436198228389175,20387.475,2024-07-16 18:05:00,29.794882639038057,20362.599,2024-07-16 20:40:00,29,20:30–20:45
2024-07-16,ODR,SHORT,2024-07-16 04:00:00,20357.231,20416.884,20363.298,53.58599999999933,LOD,19770.653,2024-07-17 16:00:00,True,100.0,20366.854,2024-07-16 19:25:00,100.0,20369.287,2024-07-16 19:25:00,31,04:00–04:15
2024-07-16,RDR,SHORT,2024-07-16 12:30:00,20272.953,20477.854,20297.52,180.33399999999887,LOD,19770.653,2024-07-17 16:00:00,True,53.81033022861015,20292.065,2024-07-17 02:10:00,53.81033022861015,20290.098,2024-07-17 02:10:00,16,12:30–12:45
2024-07-17,ADR,LONG,2024-07-16 20:40:00,20375.243,20368.576,20357.253,11.32300000000032,HOD,19968.689,2024-07-18 09:05:00,False,,,,,,,0,20:30–20:45
2024-07-17,ODR,SHORT,2024-07-17 04:10:00,20136.243,20252.842,20160.92,91.9220000000023,LOD,19569.789,2024-07-18 15:10:00,True,6.130684801282562,19858.765,2024-07-17 18:05:00,42.77136052396517,19855.154,2024-07-18 09:05:00,7,04:00–04:15
2024-07-17,RDR,SHORT,2024-07-17 11:40:00,19884.999,20057.743,19916.232,141.5109999999986,LOD,19569.789,2024-07-18 15:10:00,True,25.56184505382073,19858.765,2024-07-17 18:05:00,100.0,19935.22,2024-07-18 02:15:00,14,11:30–11:45
2024-07-18,ADR,LONG,2024-07-17 20:30:00,19874.789,19872.186,19862.921,9.265000000003056,HOD,19793.699,2024-07-18 18:15:00,False,,,,,,,0,20:30–20:45
2024-07-18,ODR,SHORT,2024-07-18 06:05:00,19834.575,19948.576,19871.108,77.46800000000076,LOD,19475.992,2024-07-19 13:20:00,True,14.18259423155458,19789.076,2024-07-18 18:05:00,69.8495854202933,19650.6,2024-07-19 09:40:00,10,06:00–06:15
2024-07-18,RDR,SHORT,2024-07-18 10:30:00,19770.497,19946.984,19830.954,116.02999999999884,LOD,19475.992,2024-07-19 13:20:00,True,24.455668801299502,19789.076,2024-07-18 18:05:00,82.56419090447383,19650.6,2024-07-19 09:40:00,10,10:30–10:45
2024-07-22,ADR,SHORT,2024-07-21 21:45:00,19585.532,19655.143,19603.721,51.42199999999866,LOD,19691.198,2024-07-23 03:25:00,False,,,,,,,0,21:45–22:00
2024-07-22,ODR,LONG,2024-07-22 05:35:00,19660.199,19657.065,19598.208,58.85699999999997,HOD,19908.808,2024-07-23 11:15:00,True,2.5117604431507434,19815.809,2024-07-22 18:40:00,79.0381615633092,19796.031,2024-07-23 03:25:00,5,05:30–05:45
2024-07-22,RDR,SHORT,2024-07-22 11:15:00,19697.619,19844.299,19726.464,117.83499999999913,LOD,19691.198,2024-07-23 03:25:00,True,100.0,19740.131,2024-07-23 02:15:00,100.0,19741.889,2024-07-23 02:15:00,1,11:15–11:30
2024-07-23,ADR,SHORT,2024-07-22 20:40:00,19751.409,19797.887,19774.089,23.797999999998865,LOD,19005.786,2024-07-24 15:55:00,True,25.30769663518409,19654.597,2024-07-23 18:30:00,32.23923139912185,19626.299,2024-07-23 20:45:00,21,20:30–20:45
2024-07-23,ODR,LONG,2024-07-23 05:15:00,19775.754,19760.087,19703.397,56.68999999999869,HOD,19674.543,2024-07-23 18:10:00,False,,,,,,,0,05:15–05:30
2024-07-23,RDR,LONG,2024-07-23 11:10:00,19877.01,19855.989,19779.842,76.14700000000084,HOD,19674.543,2024-07-23 18:10:00,False,,,,,,,0,11:00–11:15
2024-07-24,ADR,LONG,2024-07-23 20:40:00,19660.875,19646.342,19620.264,26.07800000000134,HOD,19228.489,2024-07-25 13:10:00,False,,,,,,,0,20:30–20:45
2024-07-24,ODR,SHORT,2024-07-24 04:15:00,19536.098,19579.989,19544.887,35.10200000000259,LOD,18721.21,2024-07-25 10:10:00,True,4.947383903619798,19118.365,2024-07-24 18:05:00,28.220660151436388,18939.308,2024-07-25 09:20:00,7,04:15–04:30
2024-07-24,RDR,SHORT,2024-07-24 10:35:00,19291.999,19467.721,19312.275,155.4459999999999,LOD,18721.21,2024-07-25 10:10:00,True,10.272546388413616,19118.365,2024-07-24 18:05:00,44.13285402976137,18939.308,2024-07-25 09:20:00,7,10:30–10:45
2024-07-25,ADR,SHORT,2024-07-24 21:55:00,19093.719,19135.732,19098.697,37.034999999999854,LOD,18840.843,2024-07-25 19:00:00,True,11.871631630369052,18874.999,2024-07-25 18:05:00,13.456144221374467,18858.232,2024-07-25 18:15:00,1,21:45–22:00
2024-07-25,ODR,SHORT,2024-07-25 04:00:00,18978.231,19081.51,19007.51,74.0,LOD,18840.843,2024-07-25 19:00:00,True,18.52746779796415,18874.999,2024-07-25 18:05:00,21.0003381597957,18858.232,2024-07-25 18:15:00,1,04:00–04:15
2024-07-25,RDR,LONG,2024-07-25 11:10:00,19084.621,19055.52,18764.798,290.7220000000016,HOD,19147.189,2024-07-26 13:25:00,True,100.0,19038.02,2024-07-26 05:00:00,100.0,19032.564,2024-07-26 05:00:00,9,11:00–11:15
2024-07-29,ADR,LONG,2024-07-28 20:40:00,19144.231,19135.664,19087.498,48.16600000000108,HOD,19171.243,2024-07-30 09:40:00,False,,,,,,,0,20:30–20:45
2024-07-29,ODR,LONG,2024-07-29 08:25:00,19173.998,19172.12,19082.508,89.61199999999735,HOD,19171.243,2024-07-30 09:40:00,False,,,,,,,0,08:15–08:30
2024-07-29,RDR,SHORT,2024-07-29 11:00:00,19061.308,19208.487,19104.764,103.72300000000178,LOD,18583.953,2024-07-30 16:00:00,True,39.7973136009044,19082.309,2024-07-29 18:05:00,100.0,19106.154,2024-07-30 04:00:00,20,11:00–11:15
2024-07-30,ADR,SHORT,2024-07-29 21:35:00,18965.589,19021.853,18978.453,43.39999999999782,LOD,18728.89,2024-07-30 18:00:00,False,,,,,,,0,21:30–21:45
2024-07-30,ODR,LONG,2024-07-30 04:00:00,19105.443,19097.331,19060.643,36.68799999999828,HOD,19499.742,2024-07-31 16:05:00,True,100.0,19082.664,2024-07-31 04:40:00,100.0,19086.697,2024-07-31 04:40:00,16,04:00–04:15
2024-07-30,RDR,SHORT,2024-07-30 10:30:00,19001.343,19140.319,19017.61,122.70899999999892,LOD,18728.89,2024-07-30 18:00:00,False,,,,,,,0,10:30–10:45
2024-07-31,ADR,LONG,2024-07-30 20:45:00,18932.431,18918.354,18874.31,44.04399999999805,HOD,19572.586,2024-07-31 20:10:00,True,3.089011000354702,19481.653,2024-07-31 18:10:00,6.961672521823521,19494.032,2024-07-31 18:35:00,3,20:45–21:00
2024-07-31,ODR,SHORT,2024-07-31 04:10:00,19035.331,19084.442,19047.208,37.23400000000038,LOD,18735.332,2024-08-01 14:45:00,True,100.0,19071.597,2024-08-01 11:50:00,100.0,19069.387,2024-08-01 11:50:00,8,04:00–04:15
2024-07-31,RDR,LONG,2024-07-31 10:30:00,19326.92,19322.121,19168.286,153.83499999999913,HOD,19572.586,2024-07-31 20:10:00,True,10.116233865016392,19481.653,2024-07-31 18:10:00,22.79885287373155,19494.032,2024-07-31 18:35:00,3,10:30–10:45
2024-08-01,ADR,SHORT,2024-07-31 20:35:00,19521.887,19567.575,19529.332,38.24300000000221,LOD,18260.253,2024-08-02 10:10:00,True,3.0606798433426023,18808.308,2024-08-01 18:10:00,21.99502262089193,18420.843,2024-08-02 09:40:00,7,20:30–20:45
2024-08-01,ODR,SHORT,2024-08-01 04:05:00,19414.298,19513.521,19450.597,62.92399999999907,LOD,18260.253,2024-08-02 10:10:00,True,3.423030310320577,18808.308,2024-08-01 18:10:00,23.612197978084943,18420.843,2024-08-02 09:40:00,7,04:00–04:15
2024-08-01,RDR,SHORT,2024-08-01 10:35:00,19296.354,19507.109,19306.142,200.96700000000047,LOD,18260.253,2024-08-02 10:10:00,True,4.3728474315162895,18808.308,2024-08-01 18:10:00,27.2940411976973,18420.843,2024-08-02 09:40:00,7,10:30–10:45
2024-08-05,ADR,SHORT,2024-08-04 21:00:00,17984.332,18170.376,18073.176,97.20000000000071,LOD,17852.854,2024-08-06 09:45:00,True,100.0,18113.597,2024-08-05 18:05:00,100.0,18129.689,2024-08-05 18:05:00,12,21:00–21:15
2024-08-05,ODR,LONG,2024-08-05 04:05:00,17858.308,17731.332,17498.186,233.145999999997,HOD,18369.899,2024-08-06 14:50:00,True,7.34165585140946,18100.443,2024-08-05 18:15:00,79.37042815163635,18304.108,2024-08-06 09:45:00,8,04:00–04:15
2024-08-05,RDR,LONG,2024-08-05 11:10:00,18032.309,17926.054,17444.387,481.6670000000013,HOD,18369.899,2024-08-06 14:50:00,True,14.361971173913822,18100.443,2024-08-05 18:15:00,100.0,17906.032,2024-08-06 05:35:00,20,11:00–11:15
2024-08-06,ADR,LONG,2024-08-05 20:45:00,18207.187,18176.119,18097.321,78.79799999999886,HOD,18448.086,2024-08-07 09:50:00,True,100.0,18142.008,2024-08-06 22:00:00,100.0,18154.097,2024-08-06 22:00:00,16,20:45–21:00
2024-08-06,ODR,SHORT,2024-08-06 04:05:00,18080.986,18185.289,18119.421,65.86800000000221,LOD,17845.053,2024-08-07 15:55:00,True,36.4751258483298,17994.742,2024-08-06 18:05:00,100.0,18133.299,2024-08-06 21:35:00,7,04:00–04:15
2024-08-06,RDR,LONG,2024-08-06 10:40:00,18142.82,18108.142,17883.208,224.9340000000011,HOD,18448.086,2024-08-07 09:50:00,True,65.28166487262172,18142.008,2024-08-06 22:00:00,98.8566567729366,18308.208,2024-08-07 03:20:00,9,10:30–10:45
2024-08-07,ADR,LONG,2024-08-06 20:30:00,18064.219,18049.42,17941.61,107.80999999999769,HOD,18464.775,2024-08-08 16:00:00,True,100.0,18032.976,2024-08-08 08:45:00,100.0,18038.432,2024-08-08 08:45:00,13,20:30–20:45
2024-08-07,ODR,LONG,2024-08-07 04:10:00,18247.008,18208.176,18126.208,81.96800000000076,HOD,18464.775,2024-08-08 16:00:00,True,100.0,18191.321,2024-08-08 10:20:00,100.0,18207.221,2024-08-08 10:20:00,8,04:00–04:15
2024-08-07,RDR,SHORT,2024-08-07 11:40:00,18279.754,18424.109,18324.021,100.08799999999974,LOD,17642.309,2024-08-07 19:35:00,True,6.276301847806479,17792.408,2024-08-07 18:15:00,11.334542755542886,17768.41,2024-08-07 18:35:00,1,11:30–11:45
2024-08-08,ADR,LONG,2024-08-07 21:15:00,17860.186,17828.142,17650.864,177.27799999999843,HOD,18572.876,2024-08-09 13:30:00,True,4.543267085654897,18427.175,2024-08-08 18:10:00,37.021555462573616,18511.232,2024-08-09 08:35:00,4,21:15–21:30
2024-08-08,RDR,LONG,2024-08-08 10:45:00,18317.287,18273.22,17994.831,278.38900000000285,HOD,18572.876,2024-08-09 13:30:00,True,15.625376782525066,18427.175,2024-08-08 18:10:00,96.57411958595983,18511.232,2024-08-09 08:35:00,4,10:45–11:00
2024-08-12,ADR,LONG,2024-08-11 22:35:00,18542.376,18529.432,18493.51,35.9220000000023,HOD,19020.409,2024-08-13 16:05:00,True,48.59837706817656,18539.187,2024-08-12 18:05:00,90.75083449529428,18547.854,2024-08-12 18:40:00,26,22:30–22:45
2024-08-12,ODR,LONG,2024-08-12 08:25:00,18590.01,18577.843,18506.51,71.33300000000236,HOD,19020.409,2024-08-13 16:05:00,True,100.0,18569.965,2024-08-12 21:00:00,100.0,18551.209,2024-08-12 21:00:00,29,08:15–08:30
2024-08-12,RDR,LONG,2024-08-12 10:45:00,18636.598,18604.876,18440.443,164.4330000000009,HOD,19020.409,2024-08-13 16:05:00,True,100.0,18602.41,2024-08-13 01:20:00,100.0,18607.042,2024-08-13 01:20:00,21,10:45–11:00
2024-08-13,ADR,LONG,2024-08-12 20:50:00,18570.453,18560.908,18540.698,20.209999999999127,HOD,19109.932,2024-08-14 11:55:00,True,7.44722899581189,18989.419,2024-08-13 18:15:00,46.971721047276645,19049.81,2024-08-14 10:35:00,6,20:45–21:00
2024-08-13,ODR,SHORT,2024-08-13 05:05:00,18638.598,18704.943,18645.564,59.379000000000815,LOD,18834.01,2024-08-14 10:35:00,False,,,,,,,0,05:00–05:15
2024-08-13,RDR,LONG,2024-08-13 10:45:00,18849.587,18815.131,18725.898,89.23300000000017,HOD,19109.932,2024-08-14 11:55:00,True,16.515941140404447,18989.419,2024-08-13 18:15:00,92.76081429815008,19049.81,2024-08-14 10:35:00,6,10:45–11:00
2024-08-14,ADR,LONG,2024-08-13 21:30:00,19044.564,19020.642,18995.687,24.95499999999811,HOD,19501.599,2024-08-15 15:40:00,True,38.81437659549216,19035.742,2024-08-14 18:05:00,100.0,19013.409,2024-08-14 19:30:00,21,21:30–21:45
2024-08-14,ODR,SHORT,2024-08-14 04:05:00,18977.432,19008.831,18993.575,15.255999999997584,LOD,19002.654,2024-08-14 19:45:00,False,,,,,,,0,04:00–04:15
2024-08-14,RDR,SHORT,2024-08-14 10:30:00,18840.886,19040.031,18892.489,147.54199999999764,LOD,19002.654,2024-08-14 19:45:00,False,,,,,,,0,10:30–10:45
2024-08-15,ADR,LONG,2024-08-14 20:35:00,19058.132,19046.032,19008.52,37.51199999999881,HOD,19584.332,2024-08-16 02:50:00,True,1.599421457536385,19489.61,2024-08-15 18:30:00,12.730330432184484,19519.02,2024-08-15 20:35:00,8,20:30–20:45
2024-08-15,ODR,SHORT,2024-08-15 04:25:00,19050.397,19097.275,19063.642,33.63300000000163,LOD,19350.886,2024-08-16 08:35:00,False,,,,,,,0,04:15–04:30
2024-08-15,RDR,LONG,2024-08-15 10:35:00,19394.297,19373.353,19254.242,119.1110000000008,HOD,19584.332,2024-08-16 02:50:00,True,5.839617063668101,19489.61,2024-08-15 18:30:00,37.53333333333363,19519.02,2024-08-15 20:35:00,8,10:30–10:45
2024-08-19,ADR,LONG,2024-08-18 23:30:00,19583.542,19573.22,19540.675,32.54500000000189,HOD,19837.165,2024-08-20 03:35:00,True,2.9113655230994526,19774.376,2024-08-19 18:10:00,17.828027517544168,19809.954,2024-08-19 23:35:00,7,23:30–23:45
2024-08-19,ODR,SHORT,2024-08-19 04:00:00,19466.209,19510.721,19478.309,32.41200000000026,LOD,19650.82,2024-08-20 10:40:00,False,,,,,,,0,04:00–04:15
2024-08-19,RDR,LONG,2024-08-19 10:50:00,19563.042,19531.209,19444.521,86.68799999999828,HOD,19837.165,2024-08-20 03:35:00,True,2.420555459692548,19774.376,2024-08-19 18:10:00,15.233641622502487,19809.954,2024-08-19 23:35:00,7,10:45–11:00
2024-08-20,ADR,SHORT,2024-08-19 21:05:00,19758.554,19775.164,19766.619,8.545000000001892,LOD,19685.41,2024-08-21 12:00:00,True,26.23827877811508,19715.331,2024-08-20 18:20:00,100.0,19767.199,2024-08-21 07:00:00,11,21:00–21:15
2024-08-20,ODR,SHORT,2024-08-20 04:25:00,19785.289,19831.589,19796.909,34.68000000000029,LOD,19685.41,2024-08-21 12:00:00,True,18.27653222736346,19715.331,2024-08-20 18:20:00,100.0,19799.175,2024-08-21 09:55:00,7,04:15–04:30
2024-08-20,RDR,SHORT,2024-08-20 10:35:00,19670.031,19826.087,19726.797,99.29000000000087,LOD,19685.41,2024-08-21 12:00:00,True,61.40693369235717,19715.331,2024-08-20 18:20:00,100.0,19730.109,2024-08-20 20:15:00,17,10:30–10:45
