trading_date,range_type,direction,dr_high,dr_low,dr_range,confirmation_time,confirmation_price,hod_price,hod_time,hod_extension_sd,hod_location,hod_after_confirmation,lod_price,lod_time,lod_extension_sd,lod_location,lod_after_confirmation
2024-10-16,RDR,LONG,20178.007,20049.565,128.44200000000274,2024-10-16 14:20:00,20201.765,20419.921,2024-10-17 09:08:00,1.883449339001198,ABOVE_DR,True,20103.053,2024-10-16 20:17:00,0.0,INSIDE_DR,True
2024-10-17,ADR,LONG,20148.843,20116.608,32.23500000000058,2024-10-17 01:30:00,20155.543,20366.319,2024-10-18 11:31:00,6.7465798045601,ABOVE_DR,True,20156.064,2024-10-17 20:31:00,0.2240111679850349,ABOVE_DR,True
2024-10-17,ODR,LONG,20281.242,20231.753,49.48899999999776,2024-10-17 04:00:00,20283.353,20366.319,2024-10-18 11:31:00,1.7191092970155992,ABOVE_DR,True,20156.064,2024-10-17 20:31:00,1.5294105760877277,BELOW_DR,True
2024-10-17,RDR,SHORT,20399.398,20204.253,195.14500000000044,2024-10-17 15:35:00,20191.276,20366.319,2024-10-18 11:31:00,0.0,INSIDE_DR,True,20156.064,2024-10-17 20:31:00,0.24693945527685576,BELOW_DR,True
2024-10-21,ODR,SHORT,20295.786,20273.31,22.47599999999875,2024-10-21 05:20:00,20266.875,20444.286,2024-10-22 14:04:00,6.60704751735221,ABOVE_DR,True,20201.298,2024-10-22 08:48:00,3.203950880939956,BELOW_DR,True
2024-10-21,RDR,SHORT,20388.943,20266.864,122.0789999999979,2024-10-21 10:45:00,20262.875,20444.286,2024-10-22 14:04:00,0.4533375928702046,ABOVE_DR,True,20201.298,2024-10-22 08:48:00,0.5370784492009573,BELOW_DR,True
2024-10-22,ADR,SHORT,20360.376,20331.531,28.845000000001164,2024-10-21 20:50:00,20322.821,20383.943,2024-10-23 03:21:00,0.8170220142138377,ABOVE_DR,True,19931.864,2024-10-23 14:19:00,13.855676893741775,BELOW_DR,True
2024-10-22,ODR,SHORT,20327.409,20288.808,38.60099999999875,2024-10-22 04:30:00,20280.554,20383.943,2024-10-23 03:21:00,1.4645734566462394,ABOVE_DR,True,19931.864,2024-10-23 14:19:00,9.247014326054016,BELOW_DR,True
2024-10-22,RDR,LONG,20354.487,20241.042,113.44499999999972,2024-10-22 13:35:00,20378.265,20383.943,2024-10-23 03:21:00,0.2596500506853399,ABOVE_DR,True,19931.864,2024-10-23 14:19:00,2.725355899334485,BELOW_DR,True
2024-10-23,ADR,SHORT,20375.076,20355.586,19.4900000000016,2024-10-22 20:40:00,20347.799,20280.076,2024-10-24 08:37:00,3.8742945100047304,BELOW_DR,True,20113.586,2024-10-24 11:50:00,12.416623909696261,BELOW_DR,True
2024-10-23,ODR,SHORT,20376.789,20343.309,33.47999999999956,2024-10-23 04:40:00,20334.087,20280.076,2024-10-24 08:37:00,1.888679808841129,BELOW_DR,True,20113.586,2024-10-24 11:50:00,6.861499402628578,BELOW_DR,True
2024-10-23,RDR,SHORT,20285.619,20219.72,65.89899999999761,2024-10-23 11:10:00,20185.232,20280.076,2024-10-24 08:37:00,0.0,INSIDE_DR,True,20113.586,2024-10-24 11:50:00,1.6105555471252322,BELOW_DR,True
2024-10-24,ADR,LONG,20146.897,20131.843,15.054000000000087,2024-10-23 20:30:00,20155.776,20556.564,2024-10-25 10:23:00,27.21316593596355,ABOVE_DR,True,20220.52,2024-10-25 00:08:00,4.890593862096397,ABOVE_DR,True
2024-10-24,ODR,LONG,20239.565,20171.897,67.66799999999785,2024-10-24 04:10:00,20244.819,20556.564,2024-10-25 10:23:00,4.684621977892207,ABOVE_DR,True,20220.52,2024-10-25 00:08:00,0.0,INSIDE_DR,True
2024-10-24,RDR,SHORT,20225.086,20156.609,68.47699999999895,2024-10-24 11:45:00,20120.353,20556.564,2024-10-25 10:23:00,4.840720241833086,ABOVE_DR,True,20220.52,2024-10-25 00:08:00,0.0,INSIDE_DR,True
2024-10-28,ADR,SHORT,20497.919,20471.031,26.88800000000265,2024-10-27 22:35:00,20463.389,20604.153,2024-10-29 14:29:00,3.95098185063918,ABOVE_DR,True,20292.019,2024-10-29 08:35:00,6.657691163343543,BELOW_DR,True
2024-10-28,ODR,LONG,20519.41,20466.075,53.33499999999913,2024-10-28 04:55:00,20525.853,20604.153,2024-10-29 14:29:00,1.588881597450079,ABOVE_DR,True,20292.019,2024-10-29 08:35:00,3.2634480172495235,BELOW_DR,True
2024-10-28,RDR,SHORT,20461.031,20409.376,51.65499999999884,2024-10-28 10:50:00,20389.586,20604.153,2024-10-29 14:29:00,2.7707288742619802,ABOVE_DR,True,20292.019,2024-10-29 08:35:00,2.2719388248959946,BELOW_DR,True
2024-10-29,ADR,SHORT,20375.187,20356.131,19.05600000000049,2024-10-28 22:45:00,20344.487,20647.61,2024-10-29 20:56:00,14.29591729638916,ABOVE_DR,True,20291.764,2024-10-30 17:25:00,3.3777812762384736,BELOW_DR,True
2024-10-29,RDR,LONG,20458.889,20399.576,59.31299999999828,2024-10-29 10:45:00,20468.01,20647.61,2024-10-29 20:56:00,3.181781396995715,ABOVE_DR,True,20291.764,2024-10-30 17:25:00,1.8176790922732764,BELOW_DR,True
2024-10-30,ADR,LONG,20633.186,20618.221,14.965000000000146,2024-10-29 20:35:00,20643.61,20324.989,2024-10-30 20:23:00,19.594520547945013,BELOW_DR,True,19877.831,2024-10-31 13:37:00,49.47477447377186,BELOW_DR,True
2024-10-30,ODR,SHORT,20620.753,20580.71,40.04300000000149,2024-10-30 07:00:00,20569.586,20324.989,2024-10-30 20:23:00,6.386159878130715,BELOW_DR,True,19877.831,2024-10-31 13:37:00,17.55310541168181,BELOW_DR,True
2024-10-30,RDR,SHORT,20549.297,20476.365,72.93199999999706,2024-10-30 12:30:00,20461.799,20324.989,2024-10-30 20:23:00,2.0755772500412206,BELOW_DR,True,19877.831,2024-10-31 13:37:00,8.206740525421315,BELOW_DR,True
2024-10-31,ADR,SHORT,20322.219,20289.842,32.37700000000041,2024-10-30 22:55:00,20283.264,20165.11,2024-11-01 10:28:00,3.852487877196726,BELOW_DR,True,19892.131,2024-10-31 21:14:00,12.28375081076055,BELOW_DR,True
2024-10-31,ODR,LONG,20186.465,20155.143,31.32200000000012,2024-10-31 05:50:00,20197.964,20165.11,2024-11-01 10:28:00,0.0,INSIDE_DR,True,19892.131,2024-10-31 21:14:00,8.397037226230694,BELOW_DR,True
2024-10-31,RDR,SHORT,20008.989,19927.009,81.9800000000032,2024-10-31 10:45:00,19909.899,20165.11,2024-11-01 10:28:00,1.9043791168576858,ABOVE_DR,True,19892.131,2024-10-31 21:14:00,0.4254452305439816,BELOW_DR,True
2024-11-04,ADR,LONG,20031.089,20004.376,26.712999999999735,2024-11-03 20:30:00,20044.442,20265.321,2024-11-05 16:13:00,8.76846479242325,ABOVE_DR,True,19924.865,2024-11-04 20:39:00,2.9764908471530487,BELOW_DR,True
2024-11-04,ODR,LONG,20071.821,20024.008,47.81299999999828,2024-11-04 05:35:00,20090.498,20265.321,2024-11-05 16:13:00,4.047016501788362,ABOVE_DR,True,19924.865,2024-11-04 20:39:00,2.0735574007069957,BELOW_DR,True
2024-11-04,RDR,LONG,20079.021,19921.453,157.5679999999993,2024-11-04 10:45:00,20089.176,20265.321,2024-11-05 16:13:00,1.1823466693744928,ABOVE_DR,True,19924.865,2024-11-04 20:39:00,0.0,INSIDE_DR,True
2024-11-05,ADR,SHORT,19967.108,19939.509,27.59900000000198,2024-11-04 20:30:00,19929.889,20804.22,2024-11-06 15:50:00,30.331243885645893,ABOVE_DR,True,20205.51,2024-11-05 19:13:00,8.638066596615136,ABOVE_DR,True
2024-11-05,ODR,LONG,20029.42,19989.042,40.37799999999697,2024-11-05 04:00:00,20032.189,20804.22,2024-11-06 15:50:00,19.188667095944847,ABOVE_DR,True,20205.51,2024-11-05 19:13:00,4.361038189113214,ABOVE_DR,True
2024-11-05,RDR,LONG,20189.186,20034.842,154.34400000000096,2024-11-05 11:30:00,20209.831,20804.22,2024-11-06 15:50:00,3.9848261027315335,ABOVE_DR,True,20205.51,2024-11-05 19:13:00,0.10576374850980139,ABOVE_DR,True
2024-11-06,ADR,LONG,20297.162,20252.131,45.03099999999904,2024-11-05 21:05:00,20307.208,21132.953,2024-11-07 15:18:00,18.56034731629364,ABOVE_DR,True,20736.943,2024-11-06 19:49:00,9.766183295951866,ABOVE_DR,True
2024-11-06,ODR,SHORT,20585.564,20537.709,47.85499999999956,2024-11-06 06:45:00,20518.299,21132.953,2024-11-07 15:18:00,11.438491275728929,ABOVE_DR,True,20736.943,2024-11-06 19:49:00,3.1632849232055626,ABOVE_DR,True
2024-11-06,RDR,LONG,20673.854,20537.087,136.76699999999985,2024-11-06 11:35:00,20683.975,21132.953,2024-11-07 15:18:00,3.3567965956700263,ABOVE_DR,True,20736.943,2024-11-06 19:49:00,0.4612881762413448,ABOVE_DR,True
2024-11-07,ADR,LONG,20762.865,20738.21,24.655000000002477,2024-11-06 20:30:00,20780.389,21153.898,2024-11-08 14:40:00,15.860190630702094,ABOVE_DR,True,21005.653,2024-11-08 06:07:00,9.847414317581523,ABOVE_DR,True
2024-11-07,ODR,LONG,20834.387,20797.187,37.19999999999709,2024-11-07 07:10:00,20839.476,21153.898,2024-11-08 14:40:00,8.589005376344819,ABOVE_DR,True,21005.653,2024-11-08 06:07:00,4.603924731183146,ABOVE_DR,True
2024-11-07,RDR,LONG,20997.431,20882.264,115.16700000000128,2024-11-07 10:45:00,21031.286,21153.898,2024-11-08 14:40:00,1.3586096711731557,ABOVE_DR,True,21005.653,2024-11-08 06:07:00,0.07139197860496359,ABOVE_DR,True
2024-11-11,ODR,SHORT,21213.297,21181.287,32.0099999999984,2024-11-11 05:25:00,21173.021,21143.999,2024-11-12 09:57:00,1.1648859731334686,BELOW_DR,True,20945.797,2024-11-12 13:00:00,7.356763511403105,BELOW_DR,True
2024-11-11,RDR,SHORT,21173.708,21052.364,121.34399999999732,2024-11-11 13:00:00,21021.52,21143.999,2024-11-12 09:57:00,0.0,INSIDE_DR,True,20945.797,2024-11-12 13:00:00,0.8782222441983542,BELOW_DR,True
2024-11-12,ADR,LONG,21128.989,21094.01,34.979000000003,2024-11-11 20:35:00,21133.609,21157.854,2024-11-13 13:56:00,0.8252094113609734,ABOVE_DR,True,20950.187,2024-11-13 10:07:00,4.1116955887813935,BELOW_DR,True
2024-11-12,ODR,SHORT,21123.789,21088.586,35.20300000000134,2024-11-12 04:05:00,21085.889,21157.854,2024-11-13 13:56:00,0.9676732096695564,ABOVE_DR,True,20950.187,2024-11-13 10:07:00,3.9314547055646494,BELOW_DR,True
2024-11-12,RDR,SHORT,21128.753,21085.541,43.211999999999534,2024-11-12 11:05:00,21072.319,21157.854,2024-11-13 13:56:00,0.6734471905951833,ABOVE_DR,True,20950.187,2024-11-13 10:07:00,3.132324354346034,BELOW_DR,True
2024-11-13,ADR,SHORT,21044.887,21033.443,11.443999999999503,2024-11-12 21:30:00,21027.476,21079.01,2024-11-14 04:11:00,2.9817371548410585,ABOVE_DR,True,20841.131,2024-11-14 16:14:00,16.80461377140916,BELOW_DR,True
2024-11-13,RDR,LONG,21070.476,20983.089,87.3869999999988,2024-11-13 12:10:00,21086.053,21079.01,2024-11-14 04:11:00,0.09765754631695524,ABOVE_DR,True,20841.131,2024-11-14 16:14:00,1.6244750363326428,BELOW_DR,True
2024-11-14,ADR,SHORT,21046.342,21020.708,25.634000000001837,2024-11-13 21:05:00,21017.353,20875.131,2024-11-14 18:00:00,5.679059062182533,BELOW_DR,True,20311.231,2024-11-15 13:58:00,27.677186549112434,BELOW_DR,True
2024-11-14,ODR,LONG,21055.089,21018.34,36.7489999999998,2024-11-14 04:00:00,21073.642,20875.131,2024-11-14 18:00:00,3.896949576859226,BELOW_DR,True,20311.231,2024-11-15 13:58:00,19.241584805028822,BELOW_DR,True
2024-11-18,ADR,LONG,20533.41,20496.02,37.38999999999942,2024-11-17 22:00:00,20544.253,20700.676,2024-11-19 13:57:00,4.473549077293454,ABOVE_DR,True,20287.119,2024-11-19 09:01:00,5.58708210751551,BELOW_DR,True
2024-11-18,ODR,SHORT,20547.798,20499.032,48.76599999999962,2024-11-18 04:30:00,20475.587,20700.676,2024-11-19 13:57:00,3.134930074232084,ABOVE_DR,True,20287.119,2024-11-19 09:01:00,4.345507115613381,BELOW_DR,True
2024-11-18,RDR,LONG,20557.92,20421.208,136.7119999999995,2024-11-18 10:30:00,20596.698,20700.676,2024-11-19 13:57:00,1.044209725554463,ABOVE_DR,True,20287.119,2024-11-19 09:01:00,0.9808136813154692,BELOW_DR,True
2024-11-19,ADR,LONG,20548.008,20517.309,30.699000000000524,2024-11-18 21:30:00,20553.753,20752.832,2024-11-20 03:22:00,6.672008860223245,ABOVE_DR,True,20388.398,2024-11-20 10:20:00,4.19919215609622,BELOW_DR,True
2024-11-19,ODR,SHORT,20590.297,20471.087,119.20999999999913,2024-11-19 04:25:00,20426.699,20752.832,2024-11-20 03:22:00,1.3634342756480249,ABOVE_DR,True,20388.398,2024-11-20 10:20:00,0.6936414730307784,BELOW_DR,True
2024-11-19,RDR,LONG,20512.731,20425.019,87.71199999999953,2024-11-19 10:30:00,20522.843,20752.832,2024-11-20 03:22:00,2.7373791499452755,ABOVE_DR,True,20388.398,2024-11-20 10:20:00,0.417514137176206,BELOW_DR,True
2024-11-20,ADR,SHORT,20738.821,20716.586,22.235000000000586,2024-11-19 20:45:00,20704.665,20821.208,2024-11-21 09:32:00,3.7052844614345237,ABOVE_DR,True,20431.887,2024-11-21 10:30:00,12.804092646727817,BELOW_DR,True
2024-11-20,ODR,SHORT,20743.521,20705.198,38.32300000000032,2024-11-20 04:45:00,20699.165,20821.208,2024-11-21 09:32:00,2.0271638441666213,ABOVE_DR,True,20431.887,2024-11-21 10:30:00,7.131774652297556,BELOW_DR,True
2024-11-20,RDR,LONG,20661.575,20420.398,241.17699999999968,2024-11-20 15:55:00,20669.786,20821.208,2024-11-21 09:32:00,0.6618914738967572,ABOVE_DR,True,20431.887,2024-11-21 10:30:00,0.0,INSIDE_DR,True
2024-11-21,ODR,SHORT,20600.497,20553.354,47.14300000000003,2024-11-21 04:05:00,20544.61,20801.053,2024-11-22 13:11:00,4.254205290287007,ABOVE_DR,True,20612.798,2024-11-22 05:10:00,0.26092951233479983,ABOVE_DR,True
2024-11-25,ADR,LONG,20886.965,20868.631,18.333999999998923,2024-11-24 22:15:00,20888.786,20952.208,2024-11-26 09:50:00,3.558579688011476,ABOVE_DR,True,20682.031,2024-11-25 20:03:00,10.177811715938319,BELOW_DR,True
2024-11-25,ODR,LONG,20884.064,20867.553,16.510999999998603,2024-11-25 04:40:00,20888.619,20952.208,2024-11-26 09:50:00,4.127187935316213,ABOVE_DR,True,20682.031,2024-11-25 20:03:00,11.236266731271064,BELOW_DR,True
2024-11-25,RDR,SHORT,20985.454,20814.765,170.68900000000212,2024-11-25 12:10:00,20768.932,20952.208,2024-11-26 09:50:00,0.0,INSIDE_DR,True,20682.031,2024-11-25 20:03:00,0.7776365202209793,BELOW_DR,True
2024-11-26,ADR,LONG,20751.109,20693.153,57.95600000000195,2024-11-25 20:30:00,20757.72,20943.643,2024-11-26 21:28:00,3.3220719166262884,ABOVE_DR,True,20611.389,2024-11-27 12:09:00,1.410794395748438,BELOW_DR,True
2024-11-26,ODR,LONG,20817.009,20788.476,28.532999999999447,2024-11-26 05:00:00,20822.554,20943.643,2024-11-26 21:28:00,4.4381593242913215,ABOVE_DR,True,20611.389,2024-11-27 12:09:00,6.206392598044474,BELOW_DR,True
2024-11-26,RDR,SHORT,20943.976,20848.489,95.48699999999737,2024-11-26 14:20:00,20832.132,20943.643,2024-11-26 21:28:00,0.0,INSIDE_DR,True,20611.389,2024-11-27 12:09:00,2.483060521327602,BELOW_DR,True
2024-11-27,ADR,LONG,20916.219,20900.687,15.531999999999243,2024-11-26 20:40:00,20921.086,20844.399,2024-11-28 11:13:00,3.62400206026289,BELOW_DR,True,20746.565,2024-11-27 18:00:00,9.922868915787442,BELOW_DR,True
2024-11-27,ODR,SHORT,20903.519,20852.831,50.68800000000192,2024-11-27 04:25:00,20843.408,20844.399,2024-11-28 11:13:00,0.1663510101009458,BELOW_DR,True,20746.565,2024-11-27 18:00:00,2.096472537878701,BELOW_DR,True
2024-11-27,RDR,SHORT,20861.875,20705.108,156.76699999999985,2024-11-27 10:35:00,20667.408,20844.399,2024-11-28 11:13:00,0.0,INSIDE_DR,True,20746.565,2024-11-27 18:00:00,0.0,INSIDE_DR,True
2024-11-28,ADR,LONG,20787.531,20779.409,8.121999999999389,2024-11-27 20:45:00,20789.932,20957.389,2024-11-29 12:51:00,20.913321841912456,ABOVE_DR,True,20747.765,2024-11-29 09:32:00,3.8960847082002728,BELOW_DR,True
2024-11-28,ODR,LONG,20799.676,20782.187,17.48899999999776,2024-11-28 07:55:00,20807.299,20957.389,2024-11-29 12:51:00,9.01783978500886,ABOVE_DR,True,20747.765,2024-11-29 09:32:00,1.9682085882558584,BELOW_DR,True
2024-11-28,RDR,LONG,20834.554,20808.321,26.23300000000017,2024-11-28 10:45:00,20838.621,20957.389,2024-11-29 12:51:00,4.682461022376332,ABOVE_DR,True,20747.765,2024-11-29 09:32:00,2.3083901955552206,BELOW_DR,True
2024-12-02,ADR,SHORT,20913.297,20889.71,23.58699999999953,2024-12-02 01:40:00,20883.375,21257.131,2024-12-03 16:14:00,14.577267138678485,ABOVE_DR,True,21077.119,2024-12-03 09:31:00,6.9454360452793225,ABOVE_DR,True
2024-12-02,ODR,SHORT,20912.665,20895.775,16.889999999999418,2024-12-02 05:00:00,20890.021,21257.131,2024-12-03 16:14:00,20.394671403197883,ABOVE_DR,True,21077.119,2024-12-03 09:31:00,9.73676731793982,ABOVE_DR,True
2024-12-02,RDR,LONG,21131.754,20985.297,146.45700000000215,2024-12-02 10:30:00,21136.753,21257.131,2024-12-03 16:14:00,0.856066968461723,ABOVE_DR,True,21077.119,2024-12-03 09:31:00,0.0,INSIDE_DR,True
2024-12-03,ADR,LONG,21161.053,21145.997,15.056000000000497,2024-12-02 20:40:00,21164.943,21496.82,2024-12-04 15:50:00,22.30120882040308,ABOVE_DR,True,21252.92,2024-12-03 18:00:00,6.101687035068766,ABOVE_DR,True
2024-12-03,ODR,SHORT,21183.199,21155.176,28.023000000001048,2024-12-03 05:30:00,21147.987,21496.82,2024-12-04 15:50:00,11.191556935374066,ABOVE_DR,True,21252.92,2024-12-03 18:00:00,2.487992006565861,ABOVE_DR,True
2024-12-03,RDR,LONG,21159.32,21101.387,57.9330000000009,2024-12-03 11:25:00,21195.842,21496.82,2024-12-04 15:50:00,5.825695199627065,ABOVE_DR,True,21252.92,2024-12-03 18:00:00,1.6156594686965475,ABOVE_DR,True
2024-12-04,ADR,LONG,21279.175,21264.486,14.688999999998488,2024-12-03 21:55:00,21282.654,21515.789,2024-12-05 12:52:00,16.1082442644173,ABOVE_DR,True,21398.865,2024-12-05 16:11:00,8.148274218804183,ABOVE_DR,True
2024-12-04,ODR,LONG,21332.032,21295.042,36.98999999999796,2024-12-04 04:10:00,21344.032,21515.789,2024-12-05 12:52:00,4.967748040011126,ABOVE_DR,True,21398.865,2024-12-05 16:11:00,1.8067856177346862,ABOVE_DR,True
2024-12-04,RDR,LONG,21404.532,21336.398,68.1339999999982,2024-12-04 10:30:00,21424.553,21515.789,2024-12-05 12:52:00,1.6329145507383154,ABOVE_DR,True,21398.865,2024-12-05 16:11:00,0.0,INSIDE_DR,True
2024-12-05,ADR,LONG,21459.853,21445.053,14.799999999999272,2024-12-04 20:30:00,21461.642,21624.41,2024-12-06 13:24:00,11.11871621621681,ABOVE_DR,True,21377.132,2024-12-05 18:09:00,4.589256756756878,BELOW_DR,True
2024-12-05,ODR,LONG,21454.719,21441.643,13.076000000000931,2024-12-05 05:00:00,21458.086,21624.41,2024-12-06 13:24:00,12.977286631996543,ABOVE_DR,True,21377.132,2024-12-05 18:09:00,4.933542367696085,BELOW_DR,True
2024-12-05,RDR,LONG,21489.432,21455.064,34.36800000000221,2024-12-05 12:10:00,21507.92,21624.41,2024-12-06 13:24:00,3.9274324953442292,ABOVE_DR,True,21377.132,2024-12-05 18:09:00,2.2675744878954855,BELOW_DR,True
2024-12-09,ADR,LONG,21608.965,21585.91,23.05500000000029,2024-12-09 01:40:00,21610.686,21569.487,2024-12-10 10:16:00,0.7123400563868426,BELOW_DR,True,21312.397,2024-12-10 15:32:00,11.86350032530885,BELOW_DR,True
2024-12-09,ODR,SHORT,21660.319,21640.21,20.10900000000038,2024-12-09 04:05:00,21624.031,21569.487,2024-12-10 10:16:00,3.5169824456709335,BELOW_DR,True,21312.397,2024-12-10 15:32:00,16.301805161867428,BELOW_DR,True
2024-12-09,RDR,SHORT,21601.942,21514.621,87.32099999999991,2024-12-09 10:35:00,21488.986,21569.487,2024-12-10 10:16:00,0.0,INSIDE_DR,True,21312.397,2024-12-10 15:32:00,2.315869034940032,BELOW_DR,True
2024-12-10,ADR,SHORT,21445.343,21427.31,18.032999999999447,2024-12-09 20:35:00,21425.689,21779.419,2024-12-11 15:17:00,18.525813785837695,ABOVE_DR,True,21364.864,2024-12-11 02:37:00,3.462873620584585,BELOW_DR,True
2024-12-10,ODR,LONG,21425.008,21413.386,11.622000000003029,2024-12-10 05:00:00,21430.531,21779.419,2024-12-11 15:17:00,30.49483737737977,ABOVE_DR,True,21364.864,2024-12-11 02:37:00,4.175012906555202,BELOW_DR,True
2024-12-10,RDR,SHORT,21563.065,21486.898,76.16699999999764,2024-12-10 11:05:00,21438.021,21779.419,2024-12-11 15:17:00,2.840521485682903,ABOVE_DR,True,21364.864,2024-12-11 02:37:00,1.6021899247706148,BELOW_DR,True
2024-12-11,ADR,LONG,21390.52,21369.531,20.9890000000014,2024-12-10 22:15:00,21395.054,21737.099,2024-12-12 01:02:00,16.512411263041344,ABOVE_DR,True,21583.043,2024-12-12 16:12:00,9.172566582495032,ABOVE_DR,True
2024-12-11,ODR,LONG,21402.109,21378.908,23.20100000000093,2024-12-11 04:05:00,21407.832,21737.099,2024-12-12 01:02:00,14.438601784405177,ABOVE_DR,True,21583.043,2024-12-12 16:12:00,7.798543166242569,ABOVE_DR,True
2024-12-11,RDR,LONG,21696.664,21548.575,148.08899999999994,2024-12-11 11:10:00,21702.254,21737.099,2024-12-12 01:02:00,0.2730452633213655,ABOVE_DR,True,21583.043,2024-12-12 16:12:00,0.0,INSIDE_DR,True
2024-12-12,ADR,LONG,21722.554,21709.721,12.83299999999872,2024-12-11 22:25:00,21726.221,21883.743,2024-12-13 09:49:00,12.560508065145685,ABOVE_DR,True,21643.398,2024-12-13 11:08:00,5.168160211954098,BELOW_DR,True
2024-12-12,ODR,SHORT,21733.909,21712.887,21.022000000000844,2024-12-12 04:30:00,21704.31,21883.743,2024-12-13 09:49:00,7.127485491389635,ABOVE_DR,True,21643.398,2024-12-13 11:08:00,3.3055370564168474,BELOW_DR,True
2024-12-12,RDR,LONG,21673.397,21615.143,58.254000000000815,2024-12-12 10:55:00,21687.243,21883.743,2024-12-13 09:49:00,3.6108421739278813,ABOVE_DR,True,21643.398,2024-12-13 11:08:00,0.0,INSIDE_DR,True
2024-12-16,ADR,LONG,21788.398,21770.454,17.943999999999505,2024-12-15 20:55:00,21793.399,22105.499,2024-12-16 23:22:00,17.67170084708022,ABOVE_DR,True,21921.999,2024-12-17 10:23:00,7.4454413731610805,ABOVE_DR,True
2024-12-16,ODR,LONG,21796.865,21780.331,16.53400000000329,2024-12-16 04:05:00,21799.81,22105.499,2024-12-16 23:22:00,18.666626345708046,ABOVE_DR,True,21921.999,2024-12-17 10:23:00,7.56828353695254,ABOVE_DR,True
2024-12-16,RDR,LONG,21975.042,21879.197,95.84500000000116,2024-12-16 10:30:00,21996.354,22105.499,2024-12-16 23:22:00,1.3611247326412117,ABOVE_DR,True,21921.999,2024-12-17 10:23:00,0.0,INSIDE_DR,True
2024-12-17,ADR,LONG,22087.787,22068.131,19.65599999999904,2024-12-16 20:30:00,22092.597,22064.764,2024-12-18 07:24:00,0.17129629629640683,BELOW_DR,True,21011.62,2024-12-18 16:04:00,53.75005087505362,BELOW_DR,True
2024-12-17,ODR,LONG,22044.732,22021.632,23.099999999998545,2024-12-17 04:30:00,22054.321,22064.764,2024-12-18 07:24:00,0.867186147186169,ABOVE_DR,True,21011.62,2024-12-18 16:04:00,43.72346320346606,BELOW_DR,True
2024-12-17,RDR,LONG,22038.754,21925.51,113.24400000000242,2024-12-17 11:35:00,22055.286,22064.764,2024-12-18 07:24:00,0.2296810427042302,ABOVE_DR,True,21011.62,2024-12-18 16:04:00,8.0700964289497,BELOW_DR,True
2024-12-18,ADR,LONG,21982.389,21960.319,22.06999999999971,2024-12-17 20:35:00,21991.076,21400.409,2024-12-19 09:32:00,25.369732668781477,BELOW_DR,True,21072.521,2024-12-19 16:14:00,40.226461259628934,BELOW_DR,True
2024-12-18,ODR,SHORT,22033.999,22006.62,27.37900000000081,2024-12-18 04:00:00,22002.319,21400.409,2024-12-19 09:32:00,22.14145878227771,BELOW_DR,True,21072.521,2024-12-19 16:14:00,34.11735271558386,BELOW_DR,True
2024-12-18,RDR,LONG,21998.053,21909.343,88.70999999999913,2024-12-18 10:35:00,22001.575,21400.409,2024-12-19 09:32:00,5.737053319806178,BELOW_DR,True,21072.521,2024-12-19 16:14:00,9.433231879156898,BELOW_DR,True
2024-12-19,ADR,SHORT,21249.219,21185.72,63.4989999999998,2024-12-18 20:30:00,21182.564,21553.032,2024-12-20 12:28:00,4.784532039874631,ABOVE_DR,True,20733.82,2024-12-20 07:24:00,7.116647506259986,BELOW_DR,True
2024-12-19,ODR,LONG,21289.021,21241.676,47.34500000000117,2024-12-19 04:00:00,21294.209,21553.032,2024-12-20 12:28:00,5.576322737353302,ABOVE_DR,True,20733.82,2024-12-20 07:24:00,10.726708205723671,BELOW_DR,True
2024-12-19,RDR,SHORT,21376.698,21215.142,161.5560000000005,2024-12-19 10:30:00,21201.598,21553.032,2024-12-20 12:28:00,1.0914729257966178,ABOVE_DR,True,20733.82,2024-12-20 07:24:00,2.9792889152987114,BELOW_DR,True
2024-12-23,ADR,LONG,21390.953,21333.586,57.36700000000201,2024-12-22 20:30:00,21393.92,21802.665,2024-12-24 13:13:00,7.176808966827359,ABOVE_DR,True,21449.043,2024-12-23 19:14:00,1.0126030644795458,ABOVE_DR,True
2024-12-23,ODR,SHORT,21441.553,21400.153,41.400000000001455,2024-12-23 04:15:00,21392.097,21802.665,2024-12-24 13:13:00,8.722512077294404,ABOVE_DR,True,21449.043,2024-12-23 19:14:00,0.18091787439616758,ABOVE_DR,True
2024-12-23,RDR,LONG,21391.773,21254.132,137.64099999999962,2024-12-23 11:40:00,21416.776,21802.665,2024-12-24 13:13:00,2.985244222288424,ABOVE_DR,True,21449.043,2024-12-23 19:14:00,0.4160824173029882,ABOVE_DR,True
2024-12-26,ADR,LONG,21816.221,21802.797,13.424000000002708,2024-12-25 21:40:00,21824.399,21777.676,2024-12-26 19:03:00,1.8713498212152948,BELOW_DR,True,21278.419,2024-12-27 10:33:00,39.06272348032562,BELOW_DR,True
2024-12-26,ODR,SHORT,21833.108,21738.175,94.9330000000009,2024-12-26 04:10:00,21709.986,21777.676,2024-12-26 19:03:00,0.0,INSIDE_DR,True,21278.419,2024-12-27 10:33:00,4.842952398006944,BELOW_DR,True
2024-12-26,RDR,LONG,21755.576,21644.632,110.9439999999995,2024-12-26 10:35:00,21766.232,21777.676,2024-12-26 19:03:00,0.19919959619266156,ABOVE_DR,True,21278.419,2024-12-27 10:33:00,3.300881525814838,BELOW_DR,True
