trading_date,range_type,direction,confirmation_time,confirmation_price,dr_high,dr_low,dr_range,extreme_type,extreme_price,extreme_time,first_retracement_occurred,first_retracement_percent,first_retracement_price,first_retracement_time,maximum_retracement_before_extreme,maximum_retracement_price,maximum_retracement_time,retracement_episode_count
2024-10-22,ADR,SHORT,2024-10-21 20:50:00,20322.821,20360.376,20331.531,28.845000000001164,LOD,19931.864,2024-10-23 14:15:00,True,100.0,20333.519,2024-10-23 04:55:00,100.0,20339.721,2024-10-23 04:55:00,18
2024-10-22,ODR,SHORT,2024-10-22 04:30:00,20280.554,20327.409,20288.808,38.60099999999875,LOD,19931.864,2024-10-23 14:15:00,True,100.0,20303.819,2024-10-23 08:45:00,100.0,20299.82,2024-10-23 08:45:00,15
2024-10-22,RDR,LONG,2024-10-22 13:35:00,20378.265,20354.487,20241.042,113.44499999999972,HOD,20383.943,2024-10-23 03:20:00,True,100.0,20336.765,2024-10-22 18:15:00,100.0,20332.875,2024-10-22 18:15:00,19
2024-10-23,RDR,SHORT,2024-10-23 11:10:00,20185.232,20285.619,20219.72,65.89899999999761,LOD,20113.586,2024-10-24 11:50:00,True,7.6799568569287855,20144.397,2024-10-23 18:10:00,100.0,20224.608,2024-10-24 03:15:00,15
2024-10-24,ODR,LONG,2024-10-24 04:10:00,20244.819,20239.565,20171.897,67.66799999999785,HOD,20556.564,2024-10-25 10:20:00,True,100.0,20227.965,2024-10-24 20:05:00,100.0,20231.864,2024-10-24 20:05:00,20
2024-10-28,ODR,LONG,2024-10-28 04:55:00,20525.853,20519.41,20466.075,53.33499999999913,HOD,20604.153,2024-10-29 14:25:00,True,92.07084600164124,20521.053,2024-10-29 12:05:00,100.0,20515.231,2024-10-29 12:20:00,5
2024-10-28,RDR,SHORT,2024-10-28 10:50:00,20389.586,20461.031,20409.376,51.65499999999884,LOD,20292.019,2024-10-29 08:35:00,True,25.883734427512444,20354.464,2024-10-28 19:10:00,100.0,20410.065,2024-10-29 02:00:00,7
2024-10-29,ADR,SHORT,2024-10-28 22:45:00,20344.487,20375.187,20356.131,19.05600000000049,LOD,20291.764,2024-10-30 17:25:00,True,100.0,20435.376,2024-10-30 15:05:00,100.0,20407.632,2024-10-30 15:05:00,2
2024-10-31,RDR,SHORT,2024-10-31 10:45:00,19909.899,20008.989,19927.009,81.9800000000032,LOD,19892.131,2024-10-31 21:10:00,True,100.0,19938.854,2024-10-31 19:05:00,100.0,19944.597,2024-10-31 19:05:00,1
2024-11-04,ADR,LONG,2024-11-03 20:30:00,20044.442,20031.089,20004.376,26.71299999999973,HOD,20265.321,2024-11-05 16:10:00,True,50.37096774193285,20040.32,2024-11-05 04:15:00,100.0,20030.11,2024-11-05 04:50:00,10
2024-11-11,RDR,SHORT,2024-11-11 13:00:00,21021.52,21173.708,21052.364,121.34399999999732,LOD,20945.797,2024-11-12 13:00:00,True,100.0,21070.399,2024-11-12 05:05:00,100.0,21070.332,2024-11-12 05:05:00,7
2024-11-12,ADR,LONG,2024-11-11 20:35:00,21133.609,21128.989,21094.01,34.979000000003,HOD,21157.854,2024-11-13 13:55:00,True,100.0,21091.209,2024-11-13 08:45:00,100.0,21080.52,2024-11-13 08:45:00,1
2024-11-12,ODR,SHORT,2024-11-12 04:05:00,21085.889,21123.789,21088.586,35.20300000000134,LOD,20950.187,2024-11-13 10:05:00,True,32.87201881088449,21058.61,2024-11-12 18:15:00,100.0,21112.954,2024-11-13 08:30:00,12
2024-11-12,RDR,SHORT,2024-11-12 11:05:00,21072.319,21128.753,21085.541,43.211999999999534,LOD,20950.187,2024-11-13 10:05:00,True,35.27757750540707,21058.61,2024-11-12 18:15:00,100.0,21112.954,2024-11-13 08:30:00,12
2024-11-13,ADR,SHORT,2024-11-12 21:30:00,21027.476,21044.887,21033.443,11.443999999999503,LOD,20841.131,2024-11-14 16:10:00,True,100.0,21045.897,2024-11-13 19:25:00,100.0,21045.489,2024-11-13 19:25:00,17
2024-11-18,ADR,LONG,2024-11-17 22:00:00,20544.253,20533.41,20496.02,37.38999999999942,HOD,20700.676,2024-11-19 13:55:00,True,100.0,20509.199,2024-11-18 18:05:00,100.0,20507.875,2024-11-18 18:05:00,17
2024-11-18,ODR,SHORT,2024-11-18 04:30:00,20475.587,20547.798,20499.032,48.76599999999962,LOD,20287.119,2024-11-19 09:00:00,True,100.0,20528.721,2024-11-19 03:45:00,100.0,20537.089,2024-11-19 03:45:00,7
2024-11-18,RDR,LONG,2024-11-18 10:30:00,20596.698,20557.92,20421.208,136.7119999999995,HOD,20700.676,2024-11-19 13:55:00,True,100.0,20550.309,2024-11-18 21:40:00,100.0,20550.22,2024-11-18 21:40:00,14
2024-11-20,ADR,SHORT,2024-11-19 20:45:00,20704.665,20738.821,20716.586,22.235000000000586,LOD,20431.887,2024-11-21 10:30:00,True,21.113620292432344,20647.42,2024-11-20 18:05:00,100.0,20722.419,2024-11-21 07:15:00,12
2024-11-20,ODR,SHORT,2024-11-20 04:45:00,20699.165,20743.521,20705.198,38.32300000000032,LOD,20431.887,2024-11-21 10:30:00,True,24.26530344737003,20647.42,2024-11-20 18:05:00,100.0,20722.419,2024-11-21 07:15:00,12
2024-11-20,RDR,LONG,2024-11-20 15:55:00,20669.786,20661.575,20420.398,241.17699999999968,HOD,20821.208,2024-11-21 09:30:00,True,80.11027649034749,20664.064,2024-11-20 18:35:00,100.0,20637.442,2024-11-20 19:00:00,6
2024-11-25,ADR,LONG,2024-11-24 22:15:00,20888.786,20886.965,20868.631,18.333999999998923,HOD,20952.208,2024-11-26 09:50:00,True,100.0,20870.565,2024-11-26 09:20:00,100.0,20851.198,2024-11-26 09:20:00,2
2024-11-25,ODR,LONG,2024-11-25 04:40:00,20888.619,20884.064,20867.553,16.510999999998603,HOD,20952.208,2024-11-26 09:50:00,True,100.0,20870.565,2024-11-26 09:20:00,100.0,20851.198,2024-11-26 09:20:00,2
2024-11-26,RDR,SHORT,2024-11-26 14:20:00,20832.132,20943.976,20848.489,95.48699999999737,LOD,20611.389,2024-11-27 12:05:00,True,100.0,20874.875,2024-11-27 04:00:00,100.0,20878.053,2024-11-27 04:00:00,16
2024-11-28,ADR,LONG,2024-11-27 20:45:00,20789.932,20787.531,20779.409,8.121999999999389,HOD,20957.389,2024-11-29 12:50:00,True,34.5756906575347,20816.565,2024-11-28 18:05:00,100.0,20784.898,2024-11-28 19:45:00,17
2024-11-28,ODR,LONG,2024-11-28 07:55:00,20807.299,20799.676,20782.187,17.48899999999776,HOD,20957.389,2024-11-29 12:50:00,True,47.60338783234845,20816.565,2024-11-28 18:05:00,100.0,20797.331,2024-11-28 19:30:00,16
2024-11-28,RDR,LONG,2024-11-28 10:45:00,20838.621,20834.554,20808.321,26.23300000000017,HOD,20957.389,2024-11-29 12:50:00,True,100.0,20825.597,2024-11-28 21:15:00,100.0,20826.153,2024-11-28 21:15:00,23
2024-12-02,RDR,LONG,2024-12-02 10:30:00,21136.753,21131.754,20985.297,146.45700000000215,HOD,21257.131,2024-12-03 16:10:00,True,32.82073622304627,21147.175,2024-12-02 18:05:00,100.0,21130.799,2024-12-03 06:00:00,20
2024-12-05,ADR,LONG,2024-12-04 20:30:00,21461.642,21459.853,21445.053,14.799999999999272,HOD,21624.41,2024-12-06 13:20:00,True,100.0,21448.164,2024-12-06 08:40:00,100.0,21445.653,2024-12-06 08:40:00,4
2024-12-05,ODR,LONG,2024-12-05 05:00:00,21458.086,21454.719,21441.643,13.076000000000931,HOD,21624.41,2024-12-06 13:20:00,True,100.0,21448.164,2024-12-06 08:40:00,100.0,21445.653,2024-12-06 08:40:00,4
2024-12-09,RDR,SHORT,2024-12-09 10:35:00,21488.986,21601.942,21514.621,87.32099999999991,LOD,21312.397,2024-12-10 15:30:00,True,4.825848742784355,21436.799,2024-12-09 18:05:00,100.0,21537.643,2024-12-10 09:40:00,16
2024-12-12,ADR,LONG,2024-12-11 22:25:00,21726.221,21722.554,21709.721,12.83299999999872,HOD,21883.743,2024-12-13 09:45:00,True,100.0,21717.931,2024-12-12 18:40:00,100.0,21715.531,2024-12-12 18:40:00,17
2024-12-12,ODR,SHORT,2024-12-12 04:30:00,21704.31,21733.909,21712.887,21.022000000000844,LOD,21643.398,2024-12-13 11:05:00,True,48.4705320925801,21702.089,2024-12-12 18:10:00,100.0,21713.619,2024-12-12 18:30:00,11
2024-12-12,RDR,LONG,2024-12-12 10:55:00,21687.243,21673.397,21615.143,58.254000000000815,HOD,21883.743,2024-12-13 09:45:00,True,58.46219353682016,21691.932,2024-12-12 18:05:00,100.0,21672.931,2024-12-12 23:00:00,23
2024-12-17,ODR,LONG,2024-12-17 04:30:00,22054.321,22044.732,22021.632,23.099999999998545,HOD,22064.764,2024-12-18 07:20:00,True,100.0,22040.11,2024-12-18 05:20:00,100.0,22031.832,2024-12-18 05:20:00,3
2024-12-17,RDR,LONG,2024-12-17 11:35:00,22055.286,22038.754,21925.51,113.24400000000242,HOD,22064.764,2024-12-18 07:20:00,True,90.52410901467512,22040.11,2024-12-18 05:20:00,100.0,22031.832,2024-12-18 05:30:00,4
2024-12-26,ODR,SHORT,2024-12-26 04:10:00,21709.986,21833.108,21738.175,94.9330000000009,LOD,21278.419,2024-12-27 10:30:00,True,100.0,21744.832,2024-12-26 19:25:00,100.0,21745.832,2024-12-26 19:25:00,22
2024-12-26,RDR,LONG,2024-12-26 10:35:00,21766.232,21755.576,21644.632,110.9439999999995,HOD,21777.676,2024-12-26 19:00:00,True,100.0,21753.864,2024-12-26 18:05:00,100.0,21745.121,2024-12-26 18:05:00,3
2024-12-30,RDR,LONG,2024-12-30 11:15:00,21195.765,21188.186,21049.92,138.26600000000326,HOD,21309.675,2024-12-31 07:05:00,True,100.0,21176.653,2024-12-30 20:25:00,100.0,21177.964,2024-12-30 20:25:00,17
