trading_date,range_type,dr_high,dr_low,dr_range,idr_high,idr_low,idr_range
2024-07-08,RDR,20409.397,20380.81,28.586999999999534,20421.186,20368.509,52.67700000000332
2024-07-09,ADR,20521.687,20494.91,26.777000000001863,20522.398,20492.365,30.032999999999447
2024-07-09,ODR,20513.019,20489.62,23.39900000000125,20513.497,20486.71,26.787000000000262
2024-07-09,RDR,20537.984,20479.165,58.818999999999505,20546.399,20468.843,77.5560000000005
2024-07-10,ADR,20481.832,20470.12,11.711999999999534,20482.799,20469.642,13.156999999999243
2024-07-10,ODR,20490.289,20476.064,14.225000000002183,20493.376,20472.609,20.766999999999825
2024-07-10,RDR,20568.097,20511.575,56.522000000000844,20570.807,20497.276,73.53099999999904
2024-07-11,ODR,20659.31,20649.575,9.735000000000582,20661.343,20647.565,13.778000000002066
2024-07-11,RDR,20670.796,20445.076,225.71999999999753,20677.489,20434.542,242.94700000000012
2024-07-15,ADR,20352.854,20336.532,16.322000000000116,20356.309,20332.742,23.567000000002736
2024-07-15,ODR,20422.187,20407.11,15.077000000001135,20423.665,20403.087,20.57800000000134
2024-07-15,RDR,20477.799,20393.299,84.5,20482.299,20376.676,105.62299999999959
2024-07-16,ADR,20439.306,20426.789,12.516999999999825,20440.098,20425.043,15.055000000000291
2024-07-16,ODR,20416.884,20363.298,53.58599999999933,20416.884,20360.353,56.53099999999904
2024-07-16,RDR,20477.854,20297.52,180.33399999999892,20481.489,20283.764,197.72500000000218
2024-07-17,ADR,20368.576,20357.253,11.32300000000032,20369.599,20355.854,13.744999999998981
2024-07-17,ODR,20252.842,20160.92,91.9220000000023,20256.276,20145.21,111.06600000000253
2024-07-17,RDR,20057.743,19916.232,141.5109999999986,20080.265,19899.931,180.33399999999892
2024-07-18,ADR,19872.186,19862.921,9.265000000003056,19873.789,19859.565,14.224000000001979
2024-07-18,ODR,19948.576,19871.108,77.46800000000076,19950.063,19842.665,107.39799999999741
2024-07-18,RDR,19946.984,19830.954,116.02999999999884,19955.942,19827.42,128.52200000000084
2024-07-22,ADR,19655.143,19603.721,51.42199999999866,19658.12,19589.199,68.92099999999846
2024-07-22,ODR,19657.065,19598.208,58.85699999999997,19659.499,19579.965,79.53399999999965
2024-07-22,RDR,19844.299,19726.464,117.83499999999913,19849.143,19705.989,143.15399999999863
2024-07-23,ADR,19797.887,19774.089,23.797999999998865,19799.499,19770.632,28.86699999999837
2024-07-23,ODR,19760.087,19703.397,56.68999999999869,19762.308,19691.198,71.11000000000058
2024-07-23,RDR,19855.989,19779.842,76.14700000000084,19873.309,19757.264,116.04500000000189
2024-07-24,ADR,19646.342,19620.264,26.07800000000134,19655.865,19619.843,36.022000000000844
2024-07-24,ODR,19579.989,19544.887,35.10200000000259,19580.664,19536.264,44.400000000001455
2024-07-24,RDR,19467.721,19312.275,155.4459999999999,19482.31,19304.265,178.0450000000019
2024-07-25,ADR,19135.732,19098.697,37.034999999999854,19139.399,19095.31,44.08899999999994
2024-07-25,ODR,19081.51,19007.51,74.0,19097.664,19000.865,96.79899999999907
2024-07-25,RDR,19055.52,18764.798,290.7220000000016,19064.242,18721.21,343.03199999999924
2024-07-29,ADR,19135.664,19087.498,48.16600000000108,19141.942,19085.41,56.53199999999924
2024-07-29,ODR,19172.12,19082.508,89.61199999999735,19172.12,19069.187,102.93299999999726
2024-07-29,RDR,19208.487,19104.764,103.72300000000178,19227.275,19073.753,153.52200000000084
2024-07-30,ADR,19021.853,18978.453,43.39999999999782,19024.699,18974.654,50.04500000000189
2024-07-30,ODR,19097.331,19060.643,36.68799999999828,19102.819,19060.643,42.175999999999476
2024-07-30,RDR,19140.319,19017.61,122.70899999999892,19171.243,19010.62,160.6229999999996
2024-07-31,ADR,18918.354,18874.31,44.04399999999805,18930.92,18871.164,59.755999999997584
2024-07-31,ODR,19084.442,19047.208,37.23400000000038,19093.319,19036.31,57.008999999998196
2024-07-31,RDR,19322.121,19168.286,153.83499999999913,19323.889,19168.286,155.60299999999916
2024-08-01,ADR,19567.575,19529.332,38.24300000000221,19572.586,19524.364,48.221999999997934
2024-08-01,ODR,19513.521,19450.597,62.92399999999907,19517.831,19445.254,72.5769999999975
2024-08-01,RDR,19507.109,19306.142,200.96700000000055,19539.298,19305.775,233.5229999999974
2024-08-05,ADR,18170.376,18073.176,97.20000000000073,18175.12,18047.353,127.76699999999983
2024-08-05,ODR,17731.332,17498.186,233.145999999997,17745.831,17494.753,251.0779999999977
2024-08-05,RDR,17926.054,17444.387,481.6670000000013,17995.387,17388.799,606.5879999999997
2024-08-06,ADR,18176.119,18097.321,78.79799999999886,18187.043,18097.321,89.72200000000157
2024-08-06,ODR,18185.289,18119.421,65.86800000000221,18198.299,18107.664,90.6349999999984
2024-08-06,RDR,18108.142,17883.208,224.9340000000011,18115.587,17852.854,262.7330000000002
2024-08-07,ADR,18049.42,17941.61,107.80999999999767,18054.499,17936.431,118.0679999999993
2024-08-07,ODR,18208.176,18126.208,81.96800000000076,18220.497,18110.642,109.85499999999956
2024-08-07,RDR,18424.109,18324.021,100.08799999999974,18448.086,18298.221,149.86499999999796
2024-08-08,ADR,17828.142,17650.864,177.27799999999843,17835.197,17642.309,192.887999999999
2024-08-08,ODR,17934.442,17774.354,160.08799999999974,17936.686,17773.464,163.22200000000157
2024-08-08,RDR,18273.22,17994.831,278.38900000000285,18281.276,17959.842,321.4340000000011
2024-08-12,ADR,18529.432,18493.51,35.9220000000023,18541.219,18482.865,58.35399999999936
2024-08-12,ODR,18577.843,18506.51,71.33300000000236,18588.289,18501.52,86.76900000000023
2024-08-12,RDR,18604.876,18440.443,164.4330000000009,18630.189,18423.62,206.5689999999995
2024-08-13,ADR,18560.908,18540.698,20.209999999999127,18570.399,18535.121,35.278000000002066
2024-08-13,ODR,18704.943,18645.564,59.379000000000815,18719.709,18641.687,78.0219999999972
2024-08-13,RDR,18815.131,18725.898,89.23300000000017,18823.875,18720.299,103.57600000000093
2024-08-14,ADR,19020.642,18995.687,24.95499999999811,19024.299,18993.51,30.78900000000067
2024-08-14,ODR,19008.831,18993.575,15.255999999997584,19016.219,18987.508,28.71099999999933
2024-08-14,RDR,19040.031,18892.489,147.54199999999764,19075.92,18873.376,202.54399999999805
2024-08-15,ADR,19046.032,19008.52,37.51199999999881,19050.165,19002.654,47.51100000000224
2024-08-15,ODR,19097.275,19063.642,33.63300000000163,19099.186,19056.143,43.043000000001484
2024-08-15,RDR,19373.353,19254.242,119.11100000000079,19387.087,19237.821,149.26599999999962
2024-08-19,ADR,19573.22,19540.675,32.54500000000189,19578.697,19529.876,48.82099999999991
2024-08-19,ODR,19510.721,19478.309,32.41200000000026,19512.608,19467.61,44.99799999999959
2024-08-19,RDR,19531.209,19444.521,86.68799999999828,19536.598,19440.731,95.86700000000201
2024-08-20,ADR,19775.164,19766.619,8.545000000001892,19775.389,19764.598,10.790999999997439
2024-08-20,ODR,19831.589,19796.909,34.68000000000029,19837.165,19789.875,47.29000000000087
2024-08-20,RDR,19826.087,19726.797,99.29000000000087,19831.689,19710.965,120.72399999999834
2024-08-21,ADR,19728.053,19697.976,30.077000000001135,19730.109,19694.976,35.13300000000163
2024-08-21,ODR,19739.332,19720.653,18.679000000000087,19742.189,19708.954,33.234999999996944
2024-08-21,RDR,19812.642,19730.089,82.55299999999988,19824.876,19723.119,101.75700000000143
2024-08-22,ADR,19851.687,19838.032,13.655000000002474,19855.289,19837.42,17.869000000002416
2024-08-22,ODR,19834.653,19813.932,20.72099999999773,19840.199,19809.765,30.434000000001106
2024-08-22,RDR,19912.564,19806.889,105.67499999999927,19937.008,19795.72,141.28800000000047
2024-08-26,ADR,19708.386,19658.889,49.49699999999939,19711.954,19657.132,54.822000000000116
2024-08-26,ODR,19757.975,19714.81,43.164999999997235,19762.121,19707.887,54.23400000000038
2024-08-26,RDR,19719.586,19544.565,175.02100000000064,19727.831,19535.432,192.3989999999976
2024-08-27,ADR,19510.854,19492.889,17.965000000000146,19518.342,19490.321,28.02100000000064
2024-08-27,ODR,19545.575,19515.697,29.87800000000061,19547.089,19512.421,34.668000000001484
2024-08-27,RDR,19557.642,19399.898,157.74399999999878,19561.289,19371.354,189.9350000000013
2024-08-28,ADR,19529.619,19505.897,23.721999999997934,19532.189,19499.31,32.87899999999718
2024-08-28,ODR,19581.62,19560.143,21.476999999998952,19583.619,19554.043,29.575999999997293
2024-08-28,RDR,19559.932,19474.621,85.31100000000151,19586.164,19446.632,139.53199999999924
2024-08-29,ADR,19176.798,19118.554,58.24399999999878,19177.854,19117.598,60.255999999997584
2024-08-29,ODR,19327.789,19276.287,51.50200000000041,19328.343,19275.742,52.60100000000239
2024-08-29,RDR,19578.698,19432.121,146.57700000000114,19620.075,19415.376,204.69900000000052
2024-09-02,ADR,19548.398,19534.875,13.523000000001048,19553.989,19531.387,22.60200000000259
2024-09-02,ODR,19509.521,19467.064,42.457000000002154,19511.542,19460.319,51.223000000001775
2024-09-02,RDR,19590.875,19544.575,46.29999999999927,19594.886,19538.187,56.698999999996886
2024-09-03,ADR,19546.554,19514.22,32.33399999999892,19548.999,19496.82,52.17900000000009
2024-09-03,ODR,19591.789,19521.608,70.1810000000005,19594.889,19521.608,73.28099999999904
2024-09-03,RDR,19428.754,19246.187,182.5669999999991,19433.542,19239.031,194.51100000000224
2024-09-04,ADR,18929.51,18899.676,29.833999999998923,18935.443,18886.042,49.40099999999802
2024-09-04,ODR,18866.076,18795.92,70.15600000000268,18869.276,18783.598,85.67799999999988
2024-09-04,RDR,18946.421,18830.621,115.79999999999927,18954.664,18791.776,162.887999999999
2024-09-05,ADR,18939.387,18859.642,79.74499999999898,18942.289,18846.497,95.79200000000128
2024-09-05,ODR,18953.921,18852.897,101.02399999999761,18956.699,18843.208,113.4910000000018
2024-09-05,RDR,19088.532,18841.487,247.04499999999825,19108.542,18840.887,267.6550000000025
2024-09-09,ODR,18587.143,18542.153,44.9900000000016,18588.632,18535.831,52.801000000003114
2024-09-09,RDR,18664.175,18588.254,75.92099999999846,18685.289,18574.289,111.0
2024-09-10,ADR,18692.564,18615.231,77.33299999999872,18695.254,18606.775,88.47899999999936
2024-09-10,ODR,18649.597,18584.786,64.81100000000151,18650.975,18582.775,68.19999999999709
2024-09-10,RDR,18768.075,18681.91,86.16500000000087,18791.708,18659.42,132.28800000000047
2024-09-11,ADR,18827.109,18785.653,41.45600000000195,18828.798,18774.942,53.85599999999977
2024-09-11,ODR,18793.653,18760.575,33.0779999999977,18797.132,18757.476,39.65600000000268
2024-09-11,RDR,18874.489,18632.108,242.38100000000122,18879.121,18619.675,259.4459999999999
2024-09-12,ADR,19244.808,19209.842,34.96600000000035,19244.999,19206.986,38.01299999999901
2024-09-12,ODR,19303.854,19254.489,49.36499999999796,19312.189,19244.998,67.1909999999989
2024-09-12,RDR,19314.92,19182.354,132.5659999999989,19326.964,19159.31,167.65399999999863
2024-09-16,ADR,19522.775,19500.645,22.13000000000102,19526.097,19498.536,27.561000000001513
2024-09-16,ODR,19500.297,19472.318,27.97899999999936,19502.286,19468.645,33.64099999999962
2024-09-16,RDR,19440.532,19328.297,112.23500000000058,19447.064,19310.765,136.29899999999907
2024-09-17,ADR,19436.754,19417.264,19.4900000000016,19439.798,19415.243,24.55500000000029
2024-09-17,ODR,19494.109,19445.942,48.16700000000128,19497.997,19443.976,54.02100000000064
2024-09-17,RDR,19555.819,19482.519,73.29999999999927,19581.365,19463.031,118.33400000000256
2024-09-18,ADR,19460.076,19442.897,17.179000000000087,19461.908,19442.043,19.864999999997963
2024-09-18,ODR,19475.953,19441.586,34.36700000000201,19479.909,19433.419,46.48999999999796
2024-09-18,RDR,19478.886,19411.909,66.97699999999895,19490.119,19400.209,89.90999999999985
2024-09-19,ADR,19546.019,19408.276,137.74299999999857,19603.476,19401.608,201.86799999999857
2024-09-19,ODR,19701.109,19648.486,52.62299999999959,19701.609,19634.097,67.5119999999988
2024-09-19,RDR,19884.076,19755.009,129.06700000000274,19890.275,19718.865,171.40999999999985
2024-09-23,ADR,19853.021,19799.309,53.711999999999534,19853.298,19798.598,54.69999999999709
2024-09-23,ODR,19854.62,19739.999,114.62099999999919,19856.587,19724.043,132.54399999999805
2024-09-23,RDR,19874.354,19819.853,54.501000000000204,19888.889,19801.286,87.60299999999916
2024-09-24,ADR,19844.665,19825.864,18.800999999999476,19852.654,19825.653,27.001000000000204
2024-09-24,ODR,19928.075,19874.72,53.35499999999956,19928.732,19868.82,59.91200000000026
2024-09-24,RDR,19909.099,19763.808,145.29099999999744,19929.254,19740.609,188.64500000000044
2024-09-25,ADR,19959.376,19924.164,35.211999999999534,19960.597,19916.775,43.822000000000116
2024-09-25,ODR,19883.754,19845.721,38.03299999999945,19888.389,19837.542,50.846999999997934
2024-09-25,RDR,20040.753,19914.808,125.94499999999971,20044.409,19914.808,129.60099999999875
2024-09-26,ADR,20079.599,20027.098,52.500999999996566,20084.289,20024.521,59.76800000000003
2024-09-26,ODR,20268.219,20234.242,33.97700000000259,20275.832,20228.564,47.26800000000003
2024-09-26,RDR,20280.521,20119.143,161.3780000000006,20294.319,20111.643,182.67599999999948
2024-09-30,ADR,20061.998,20025.954,36.04399999999805,20068.289,20022.987,45.30199999999968
2024-09-30,ODR,20022.62,19969.698,52.92199999999866,20028.609,19965.497,63.11200000000099
2024-09-30,RDR,20034.065,19926.098,107.96699999999691,20045.042,19912.498,132.5440000000017
2024-10-01,ADR,20040.987,20014.454,26.532999999999447,20044.943,20010.209,34.73400000000038
2024-10-01,ODR,20074.632,20007.131,67.5010000000002,20076.799,20003.62,73.17900000000009
2024-10-01,RDR,20040.199,19706.22,333.97899999999936,20054.653,19681.221,373.43199999999706
2024-10-02,ADR,19753.631,19698.709,54.9220000000023,19754.899,19693.065,61.83400000000256
2024-10-02,ODR,19754.543,19706.564,47.979000000003,19764.209,19690.842,73.36699999999837
2024-10-02,RDR,19799.875,19629.61,170.26499999999942,19807.376,19627.476,179.90000000000146
2024-10-03,ADR,19851.565,19796.576,54.98899999999776,19852.519,19779.208,73.31100000000151
2024-10-03,ODR,19758.976,19662.842,96.1339999999982,19762.699,19647.942,114.75700000000143
2024-10-03,RDR,19906.009,19709.997,196.0119999999988,19911.619,19692.931,218.68799999999828
2024-10-07,ADR,20049.021,20008.075,40.94599999999991,20051.809,20005.22,46.58899999999994
2024-10-07,ODR,20013.02,19945.297,67.72300000000178,20015.299,19936.242,79.0570000000007
2024-10-07,RDR,19987.253,19908.742,78.51100000000224,19987.465,19893.253,94.21199999999953
2024-10-08,ADR,19832.11,19783.189,48.921000000002095,19837.297,19778.21,59.086999999999534
2024-10-08,ODR,19831.489,19763.009,68.4800000000032,19836.987,19752.731,84.25600000000122
2024-10-08,RDR,19997.519,19886.343,111.17599999999948,20009.389,19881.153,128.2360000000008
2024-10-09,ADR,20087.299,20079.489,7.809999999997672,20088.089,20072.387,15.702000000001135
2024-10-09,ODR,20039.531,20009.097,30.433999999997468,20048.654,20003.308,45.34599999999773
2024-10-09,RDR,20150.999,20059.153,91.84600000000137,20161.789,20048.076,113.71299999999974
2024-10-10,ODR,20255.31,20229.521,25.78900000000067,20262.108,20221.81,40.297999999998865
2024-10-10,RDR,20216.464,20120.865,95.59899999999834,20224.909,20110.954,113.95499999999811
2024-10-14,ADR,20268.089,20239.52,28.568999999999505,20272.721,20235.754,36.96700000000055
2024-10-14,ODR,20287.589,20254.875,32.71399999999994,20288.81,20246.798,42.012000000002445
2024-10-14,RDR,20490.819,20373.408,117.41100000000006,20498.742,20364.408,134.33399999999892
2024-10-15,ADR,20456.054,20441.375,14.679000000000087,20457.999,20440.876,17.122999999999593
2024-10-15,ODR,20433.689,20412.597,21.091999999996915,20435.909,20410.22,25.688999999998487
2024-10-15,RDR,20467.808,20339.276,128.53199999999924,20482.232,20334.464,147.76800000000003
2024-10-16,ADR,20191.81,20171.753,20.0570000000007,20194.589,20169.865,24.72399999999834
2024-10-16,ODR,20215.387,20166.986,48.40099999999802,20218.019,20156.387,61.632000000001426
2024-10-16,RDR,20178.007,20049.565,128.44200000000274,20183.054,20032.508,150.54599999999846
2024-10-17,ADR,20148.843,20116.608,32.23500000000058,20150.798,20103.053,47.74499999999898
2024-10-17,ODR,20281.242,20231.753,49.48899999999776,20281.242,20231.565,49.67699999999968
2024-10-17,RDR,20399.398,20204.253,195.14500000000044,20402.564,20194.02,208.54399999999805
2024-10-21,ODR,20295.786,20273.31,22.47599999999875,20299.589,20267.22,32.36899999999878
2024-10-21,RDR,20388.943,20266.864,122.0789999999979,20392.776,20263.089,129.68700000000172
2024-10-22,ADR,20360.376,20331.531,28.845000000001164,20360.599,20323.042,37.55699999999706
2024-10-22,ODR,20327.409,20288.808,38.60099999999875,20328.689,20281.231,47.45799999999872
2024-10-22,RDR,20354.487,20241.042,113.44499999999971,20360.432,20211.297,149.13500000000204
2024-10-23,ADR,20375.076,20355.586,19.4900000000016,20377.576,20351.32,26.256000000001222
2024-10-23,ODR,20376.789,20343.309,33.47999999999956,20383.943,20337.753,46.18999999999869
2024-10-23,RDR,20285.619,20219.72,65.89899999999761,20304.864,20194.099,110.76500000000306
2024-10-24,ADR,20146.897,20131.843,15.054000000000087,20149.389,20129.597,19.791999999997643
2024-10-24,ODR,20239.565,20171.897,67.66799999999785,20241.608,20167.999,73.60900000000038
2024-10-24,RDR,20225.086,20156.609,68.47699999999895,20232.608,20151.21,81.39800000000105
2024-10-28,ADR,20497.919,20471.031,26.88800000000265,20504.419,20468.821,35.598000000001775
2024-10-28,ODR,20519.41,20466.075,53.33499999999913,20523.375,20462.353,61.022000000000844
2024-10-28,RDR,20461.031,20409.376,51.654999999998836,20474.087,20389.82,84.26699999999983
2024-10-29,ADR,20375.187,20356.131,19.056000000000495,20381.776,20347.565,34.21100000000297
2024-10-29,ODR,20400.075,20348.41,51.66500000000087,20405.119,20340.286,64.83299999999872
2024-10-29,RDR,20458.889,20399.576,59.31299999999828,20466.399,20398.397,68.00200000000041
2024-10-30,ADR,20633.186,20618.221,14.965000000000146,20638.832,20614.131,24.700999999997293
2024-10-30,ODR,20620.753,20580.71,40.043000000001484,20624.099,20572.353,51.745999999999185
2024-10-30,RDR,20549.297,20476.365,72.93199999999706,20553.897,20470.131,83.76599999999962
2024-10-31,ADR,20322.219,20289.842,32.37700000000041,20324.989,20283.932,41.0570000000007
2024-10-31,ODR,20186.465,20155.143,31.322000000000116,20195.242,20148.421,46.82099999999991
2024-10-31,RDR,20008.989,19927.009,81.9800000000032,20024.931,19921.942,102.9890000000014
2024-11-04,ADR,20031.089,20004.376,26.712999999999738,20036.699,20001.509,35.19000000000233
2024-11-04,ODR,20071.821,20024.008,47.81299999999828,20084.553,20015.442,69.11100000000079
2024-11-04,RDR,20079.021,19921.453,157.5679999999993,20085.376,19894.61,190.76599999999962
2024-11-05,ADR,19967.108,19939.509,27.59900000000198,19971.486,19932.908,38.57800000000134
2024-11-05,ODR,20029.42,19989.042,40.37799999999697,20030.199,19984.81,45.388999999999214
2024-11-05,RDR,20189.186,20034.842,154.34400000000096,20203.376,20030.686,172.6899999999987
2024-11-06,ADR,20297.162,20252.131,45.03099999999904,20305.42,20249.397,56.02299999999741
2024-11-06,ODR,20585.564,20537.709,47.85499999999956,20611.432,20533.398,78.03399999999965
2024-11-06,RDR,20673.854,20537.087,136.76699999999983,20683.908,20522.909,160.9989999999998
2024-11-07,ADR,20762.865,20738.21,24.655000000002474,20764.643,20736.943,27.700000000000728
2024-11-07,ODR,20834.387,20797.187,37.19999999999709,20836.199,20791.687,44.51199999999881
2024-11-07,RDR,20997.431,20882.264,115.16700000000128,21009.854,20880.343,129.5109999999986
2024-11-11,ADR,21185.854,21154.786,31.0679999999993,21189.165,21149.143,40.022000000000844
2024-11-11,ODR,21213.297,21181.287,32.0099999999984,21214.064,21174.353,39.71099999999933
2024-11-11,RDR,21173.708,21052.364,121.34399999999732,21183.799,21047.531,136.26800000000003
2024-11-12,ADR,21128.989,21094.01,34.979000000003,21130.876,21089.687,41.18899999999849
2024-11-12,ODR,21123.789,21088.586,35.20300000000134,21132.253,21088.586,43.66700000000128
2024-11-12,RDR,21128.753,21085.541,43.211999999999534,21143.999,21074.254,69.74499999999898
2024-11-13,ADR,21044.887,21033.443,11.443999999999505,21046.089,21030.064,16.025000000001455
2024-11-13,ODR,21068.899,21013.597,55.30199999999968,21070.097,21010.998,59.09900000000198
2024-11-13,RDR,21070.476,20983.089,87.3869999999988,21075.61,20950.187,125.42299999999886
2024-11-14,ADR,21046.342,21020.708,25.634000000001834,21050.819,21019.31,31.508999999998196
2024-11-14,ODR,21055.089,21018.34,36.748999999999796,21063.319,21013.121,50.19800000000032
2024-11-14,RDR,21052.076,20932.042,120.03399999999965,21064.176,20932.042,132.1339999999982
2024-11-18,ADR,20533.41,20496.02,37.38999999999942,20534.809,20494.131,40.677999999999884
2024-11-18,ODR,20547.798,20499.032,48.76599999999962,20553.265,20486.086,67.17900000000009
2024-11-18,RDR,20557.92,20421.208,136.71199999999953,20559.465,20407.319,152.14600000000064
2024-11-19,ADR,20548.008,20517.309,30.699000000000524,20548.497,20511.421,37.07600000000093
2024-11-19,ODR,20590.297,20471.087,119.20999999999913,20592.308,20467.442,124.8660000000018
2024-11-19,RDR,20512.731,20425.019,87.71199999999953,20513.765,20413.343,100.42199999999866
2024-11-20,ADR,20738.821,20716.586,22.235000000000582,20742.531,20710.765,31.76599999999962
2024-11-20,ODR,20743.521,20705.198,38.32300000000032,20752.832,20704.343,48.48899999999776
2024-11-20,RDR,20661.575,20420.398,241.17699999999968,20666.376,20388.398,277.97799999999916
2024-11-21,ADR,20612.865,20552.332,60.533000000003085,20621.631,20543.642,77.9890000000014
2024-11-21,ODR,20600.497,20553.354,47.14300000000003,20617.289,20551.009,66.28000000000247
2024-11-21,RDR,20790.953,20448.664,342.28900000000067,20821.208,20441.12,380.08799999999974
2024-11-25,ADR,20886.965,20868.631,18.333999999998923,20888.699,20866.287,22.412000000000262
2024-11-25,ODR,20884.064,20867.553,16.510999999998603,20887.265,20854.964,32.300999999999476
2024-11-25,RDR,20985.454,20814.765,170.68900000000212,21004.697,20793.787,210.90999999999985
2024-11-26,ADR,20751.109,20693.153,57.95600000000195,20751.109,20682.031,69.07800000000134
2024-11-26,ODR,20817.009,20788.476,28.532999999999447,20820.508,20778.509,41.999000000003434
2024-11-26,RDR,20943.976,20848.489,95.48699999999735,20952.208,20843.264,108.9439999999995
2024-11-27,ADR,20916.219,20900.687,15.531999999999243,20917.875,20897.209,20.666000000001077
2024-11-27,ODR,20903.519,20852.831,50.68800000000192,20905.898,20847.41,58.48800000000119
2024-11-27,RDR,20861.875,20705.108,156.76699999999983,20864.121,20691.587,172.53399999999965
2024-11-28,ADR,20787.531,20779.409,8.121999999999389,20788.386,20777.908,10.477999999999156
2024-11-28,ODR,20799.676,20782.187,17.48899999999776,20804.289,20780.708,23.58100000000195
2024-11-28,RDR,20834.554,20808.321,26.233000000000175,20837.089,20808.321,28.76800000000003
2024-12-02,ADR,20913.297,20889.71,23.586999999999534,20914.687,20884.12,30.567000000002736
2024-12-02,ODR,20912.665,20895.775,16.889999999999418,20914.665,20894.143,20.522000000000844
2024-12-02,RDR,21131.754,20985.297,146.45700000000215,21136.632,20969.753,166.87900000000081
2024-12-03,ADR,21161.053,21145.997,15.056000000000495,21164.219,21144.697,19.522000000000844
2024-12-03,ODR,21183.199,21155.176,28.023000000001048,21184.419,21152.632,31.787000000000262
2024-12-03,RDR,21159.32,21101.387,57.9330000000009,21178.799,21077.119,101.68000000000029
2024-12-04,ADR,21279.175,21264.486,14.688999999998487,21281.198,21262.875,18.32300000000032
2024-12-04,ODR,21332.032,21295.042,36.98999999999796,21333.343,21292.075,41.26800000000003
2024-12-04,RDR,21404.532,21336.398,68.1339999999982,21411.789,21336.042,75.74699999999939
2024-12-05,ADR,21459.853,21445.053,14.799999999999272,21461.299,21443.131,18.167999999997846
2024-12-05,ODR,21454.719,21441.643,13.076000000000931,21457.589,21436.831,20.75800000000163
2024-12-05,RDR,21489.432,21455.064,34.36800000000221,21499.031,21446.486,52.544999999998254
2024-12-09,ADR,21608.965,21585.91,23.05500000000029,21610.52,21584.053,26.467000000000553
2024-12-09,ODR,21660.319,21640.21,20.10900000000038,21662.21,21636.775,25.43499999999767
2024-12-09,RDR,21601.942,21514.621,87.32099999999991,21605.564,21505.632,99.93199999999706
2024-12-10,ADR,21445.343,21427.31,18.032999999999447,21445.343,21426.965,18.37800000000061
2024-12-10,ODR,21425.008,21413.386,11.622000000003027,21426.897,21409.453,17.443999999999505
2024-12-10,RDR,21563.065,21486.898,76.16699999999764,21569.487,21467.465,102.02200000000084
2024-12-11,ADR,21390.52,21369.531,20.989000000001397,21394.11,21367.643,26.467000000000553
2024-12-11,ODR,21402.109,21378.908,23.20100000000093,21405.619,21376.499,29.11999999999898
2024-12-11,RDR,21696.664,21548.575,148.08899999999994,21698.22,21532.742,165.4780000000028
2024-12-12,ADR,21722.554,21709.721,12.83299999999872,21723.575,21707.608,15.967000000000553
2024-12-12,ODR,21733.909,21712.887,21.022000000000844,21735.276,21707.71,27.566000000002532
2024-12-12,RDR,21673.397,21615.143,58.254000000000815,21684.609,21590.675,93.9340000000011
2024-12-16,ADR,21788.398,21770.454,17.943999999999505,21789.519,21769.42,20.09900000000198
2024-12-16,ODR,21796.865,21780.331,16.53400000000329,21798.698,21774.842,23.855999999999767
2024-12-16,RDR,21975.042,21879.197,95.84500000000116,21976.097,21876.889,99.20800000000236
2024-12-17,ADR,22087.787,22068.131,19.65599999999904,22090.489,22063.22,27.269000000000233
2024-12-17,ODR,22044.732,22021.632,23.099999999998545,22052.375,22009.754,42.620999999999185
2024-12-17,RDR,22038.754,21925.51,113.24400000000242,22044.208,21921.999,122.20899999999892
2024-12-18,ADR,21982.389,21960.319,22.06999999999971,21984.799,21957.654,27.145000000000437
2024-12-18,ODR,22033.999,22006.62,27.379000000000815,22036.808,22006.231,30.577000000001135
2024-12-18,RDR,21998.053,21909.343,88.70999999999913,22001.31,21890.389,110.9210000000021
2024-12-19,ADR,21249.219,21185.72,63.498999999999796,21251.632,21185.489,66.14300000000003
2024-12-19,ODR,21289.021,21241.676,47.345000000001164,21290.999,21231.909,59.090000000000146
2024-12-19,RDR,21376.698,21215.142,161.5560000000005,21400.409,21212.219,188.1899999999987
2024-12-23,ADR,21390.953,21333.586,57.36700000000201,21391.108,21328.898,62.20999999999913
2024-12-23,ODR,21441.553,21400.153,41.400000000001455,21449.599,21392.199,57.39999999999782
2024-12-23,RDR,21391.773,21254.132,137.64099999999962,21405.71,21217.043,188.66699999999764
2024-12-26,ADR,21816.221,21802.797,13.424000000002707,21819.621,21800.631,18.989999999997963
2024-12-26,ODR,21833.108,21738.175,94.9330000000009,21833.108,21712.942,120.16600000000108
2024-12-26,RDR,21755.576,21644.632,110.9439999999995,21763.52,21632.854,130.66600000000108
2024-12-30,ADR,21500.308,21460.465,39.84300000000076,21501.199,21460.086,41.11300000000119
2024-12-30,ODR,21446.789,21412.762,34.02700000000186,21452.498,21400.231,52.266999999999825
2024-12-30,RDR,21188.186,21049.92,138.26600000000326,21194.943,21039.053,155.88999999999942
