instrument,trading_date,day_of_week,range_type,dr_high,dr_low,dr_range,idr_high,idr_low,idr_range,confirmed,direction,confirmation_time,confirmation_price,dr_rule_true,retraced_into_dr,outside_dr_closed,mean_sd_up,mean_sd_down,extension_sd,extension_price,extension_time,max_retracement_sd,max_retracement_price,max_retracement_time,reached_05_sd,time_05_sd,retracement_before_extreme_sd,retracement_after_05_sd,first_retracement_occurred,first_retracement_price,first_retracement_time,first_retracement_exact
ES,2019-01-08,Tuesday,RDR,2578.17,2556.969,21.201000000000022,2580.169,2556.669,23.5,True,SHORT,2019-01-08 10:40:00,2553.969,True,True,False,0.0,0.4622,0.4622,2547.169,2019-01-08 10:54:00,0.9151,2576.37,2019-01-08 15:32:00,False,,0.0,,True,2557.17,2019-01-08 11:05:00,0.0095
ES,2019-01-09,Wednesday,ADR,2581.27,2574.57,6.699999999999818,2582.269,2573.769,8.5,True,LONG,2019-01-08 20:55:00,2582.27,True,True,False,0.597,0.0,0.597,2585.27,2019-01-08 21:42:00,0.6716,2576.77,2019-01-09 01:58:00,True,2019-01-08 21:38:00,0.224,0.6716,True,2581.069,2019-01-08 21:02:00,0.03
ES,2019-01-09,Wednesday,ODR,2581.069,2575.069,6.0,2582.67,2574.269,8.401000000000295,True,LONG,2019-01-09 04:30:00,2583.07,True,True,True,0.5002,0.2165,0.5002,2584.07,2019-01-09 04:38:00,1.2165,2573.77,2019-01-09 07:11:00,True,2019-01-09 04:38:00,0.0,1.2165,True,2580.77,2019-01-09 04:52:00,0.0498
ES,2019-01-09,Wednesday,RDR,2587.67,2579.87,7.800000000000182,2589.169,2576.869,12.299999999999727,True,SHORT,2019-01-09 10:30:00,2576.369,False,True,False,1.0255,1.5386,1.5386,2567.869,2019-01-09 10:46:00,2.0255,2595.669,2019-01-09 14:09:00,True,2019-01-09 10:35:00,0.0,2.0255,True,2582.37,2019-01-09 11:02:00,0.3205
ES,2019-01-10,Thursday,ADR,2576.07,2568.769,7.301000000000386,2576.77,2568.269,8.501000000000204,True,SHORT,2019-01-09 20:30:00,2566.069,True,True,True,0.0,0.7122,0.7122,2563.569,2019-01-09 20:36:00,0.5891,2573.07,2019-01-09 23:58:00,True,2019-01-09 20:35:00,0.0,0.5891,True,2569.27,2019-01-09 20:58:00,0.0686
ES,2019-01-10,Thursday,ODR,2565.569,2560.569,5.0,2567.57,2559.269,8.301000000000386,True,LONG,2019-01-10 04:40:00,2567.77,True,True,True,1.4002,0.0,1.4002,2572.57,2019-01-10 08:04:00,0.3,2564.069,2019-01-10 05:59:00,True,2019-01-10 04:50:00,0.3,0.3,True,2565.269,2019-01-10 04:57:00,0.06
ES,2019-01-10,Thursday,RDR,2576.669,2562.169,14.5,2577.17,2560.869,16.30099999999993,True,LONG,2019-01-10 10:35:00,2577.47,True,True,True,1.4828,0.0,1.4828,2598.169,2019-01-10 15:45:00,0.2344,2573.27,2019-01-10 13:42:00,True,2019-01-10 11:06:00,0.2344,0.2344,True,2576.469,2019-01-10 10:40:00,0.0138
ES,2019-01-11,Friday,ADR,2593.77,2590.069,3.701000000000022,2595.57,2589.77,5.800000000000182,True,SHORT,2019-01-10 20:30:00,2589.269,True,True,False,0.0,0.9457,0.9457,2586.569,2019-01-10 21:25:00,0.6758,2592.57,2019-01-11 01:59:00,True,2019-01-10 21:14:00,0.5407,0.6758,True,2590.569,2019-01-10 20:39:00,0.1351
ES,2019-01-11,Friday,ODR,2595.769,2590.27,5.498999999999796,2596.57,2589.569,7.001000000000204,True,SHORT,2019-01-11 05:30:00,2588.77,True,True,True,0.0911,1.2731,1.2731,2583.269,2019-01-11 08:10:00,0.5456,2593.27,2019-01-11 05:54:00,True,2019-01-11 06:55:00,0.5456,0.0,True,2590.27,2019-01-11 05:50:00,0.0
ES,2019-01-11,Friday,RDR,2586.37,2578.169,8.201000000000022,2586.67,2576.369,10.30099999999993,True,LONG,2019-01-11 10:55:00,2587.87,True,True,True,1.195,0.1585,1.195,2596.17,2019-01-11 15:51:00,0.5244,2582.069,2019-01-11 11:13:00,True,2019-01-11 11:45:00,0.5244,0.1585,True,2586.369,2019-01-11 11:01:00,0.0001
ES,2019-01-14,Monday,ADR,2584.17,2582.669,1.5010000000002037,2584.37,2581.87,2.5,True,SHORT,2019-01-13 20:35:00,2581.169,True,False,,0.0,7.8614,7.8614,2570.869,2019-01-14 01:32:00,0.0,2581.17,2019-01-13 20:40:00,True,2019-01-13 20:40:00,0.0,0.0,False,,,
ES,2019-01-14,Monday,ODR,2576.37,2571.87,4.5,2577.37,2570.17,7.199999999999818,True,SHORT,2019-01-14 05:15:00,2566.869,True,True,False,0.1778,1.1556,1.1113,2566.869,2019-01-14 05:20:00,0.9998,2576.369,2019-01-14 07:43:00,True,2019-01-14 05:20:00,0.0,0.9998,True,2572.17,2019-01-14 06:57:00,0.0667
ES,2019-01-14,Monday,RDR,2583.97,2571.27,12.699999999999818,2584.769,2569.969,14.799999999999727,True,LONG,2019-01-14 10:30:00,2584.77,True,True,False,0.3936,0.0,0.3936,2588.969,2019-01-14 13:45:00,0.4883,2577.769,2019-01-14 11:20:00,False,,0.4883,,True,2583.969,2019-01-14 10:35:00,0.0001
ES,2019-01-15,Tuesday,ADR,2593.17,2586.17,7.0,2594.17,2586.169,8.001000000000204,True,LONG,2019-01-14 20:40:00,2594.669,True,True,True,0.8857,0.0,0.8857,2599.37,2019-01-15 00:56:00,0.143,2592.169,2019-01-14 20:58:00,True,2019-01-14 21:08:00,0.143,0.043,True,2593.169,2019-01-14 20:51:00,0.0001
ES,2019-01-15,Tuesday,ODR,2596.369,2590.37,5.999000000000251,2596.37,2589.869,6.500999999999749,True,SHORT,2019-01-15 04:00:00,2588.169,True,True,True,0.0,1.6171,1.6171,2580.669,2019-01-15 07:10:00,0.0833,2590.87,2019-01-15 06:40:00,True,2019-01-15 04:05:00,0.0833,0.0833,True,2590.87,2019-01-15 06:40:00,0.0833
ES,2019-01-15,Tuesday,RDR,2604.77,2583.869,20.90099999999984,2606.27,2583.67,22.59999999999991,True,LONG,2019-01-15 11:55:00,2607.77,True,True,True,0.4067,0.0,0.4067,2613.27,2019-01-15 12:22:00,0.5502,2593.27,2019-01-15 14:39:00,False,,0.0,,True,2604.769,2019-01-15 13:15:00,0.0
ES,2019-01-16,Wednesday,ADR,2608.669,2605.67,2.9989999999997963,2609.67,2605.169,4.501000000000204,True,SHORT,2019-01-15 20:30:00,2601.669,False,True,False,1.2674,1.3341,1.3338,2601.67,2019-01-15 20:42:00,2.2674,2612.47,2019-01-16 00:58:00,True,2019-01-15 20:35:00,0.0,2.2674,True,2605.67,2019-01-15 20:58:00,0.0
ES,2019-01-16,Wednesday,ODR,2613.966,2611.469,2.4969999999998436,2614.969,2610.97,3.999000000000251,True,SHORT,2019-01-16 04:20:00,2610.17,True,True,True,0.0016,2.1225,2.1225,2606.169,2019-01-16 07:19:00,0.6011,2612.97,2019-01-16 05:22:00,True,2019-01-16 04:25:00,0.6011,0.6011,True,2611.47,2019-01-16 05:10:00,0.0004
ES,2019-01-16,Wednesday,RDR,2623.07,2614.166,8.903999999999996,2623.07,2612.07,11.0,True,LONG,2019-01-16 14:30:00,2625.569,True,True,False,0.3145,0.2692,0.3145,2625.87,2019-01-16 14:36:00,0.9435,2614.669,2019-01-16 15:59:00,False,,0.0,,True,2623.07,2019-01-16 14:47:00,0.0
ES,2019-01-17,Thursday,ADR,2612.47,2608.67,3.799999999999727,2613.17,2608.169,5.001000000000204,True,SHORT,2019-01-16 20:30:00,2606.67,True,False,,0.0,2.2897,2.2897,2599.969,2019-01-17 01:59:00,0.0,2607.969,2019-01-16 22:03:00,True,2019-01-16 20:35:00,0.0,0.0,False,,,
ES,2019-01-17,Thursday,ODR,2602.67,2596.47,6.200000000000273,2603.17,2595.469,7.701000000000022,True,LONG,2019-01-17 05:20:00,2604.17,True,True,True,0.5645,0.0,0.5645,2606.17,2019-01-17 06:38:00,0.5163,2599.469,2019-01-17 07:17:00,True,2019-01-17 06:38:00,0.0808,0.5163,True,2602.67,2019-01-17 05:40:00,0.0
ES,2019-01-17,Thursday,RDR,2616.87,2604.969,11.90099999999984,2617.97,2604.569,13.40099999999984,True,LONG,2019-01-17 11:00:00,2618.369,True,False,,2.3864,0.0,2.3864,2645.27,2019-01-17 14:48:00,0.0,2617.77,2019-01-17 12:58:00,True,2019-01-17 13:21:00,0.0,0.0,False,,,
ES,2019-01-18,Friday,ADR,2642.869,2638.369,4.5,2643.67,2637.869,5.800999999999931,False,,,,,,,0.3336,0.0,,,,,,,False,,,,False,,,
ES,2019-01-18,Friday,ODR,2642.67,2639.97,2.700000000000273,2643.369,2638.869,4.5,True,LONG,2019-01-18 04:20:00,2643.869,False,True,True,2.2963,0.2226,2.2963,2648.87,2019-01-18 07:10:00,1.2226,2639.369,2019-01-18 05:36:00,True,2019-01-18 04:25:00,1.2226,1.2226,True,2642.669,2019-01-18 04:33:00,0.0004
ES,2019-01-18,Friday,RDR,2655.97,2649.269,6.701000000000022,2660.769,2646.97,13.798999999999978,True,LONG,2019-01-18 10:50:00,2663.369,True,False,,2.9996,0.0,2.9996,2676.07,2019-01-18 12:42:00,0.0,2661.369,2019-01-18 11:00:00,True,2019-01-18 10:55:00,0.0,0.0,False,,,
ES,2019-01-21,Monday,ADR,2668.47,2660.97,7.5,2668.77,2660.269,8.501000000000204,False,,,,,,,0.0,0.0,,,,,,,False,,,,False,,,
ES,2019-01-21,Monday,ODR,2663.969,2660.969,3.0,2664.769,2660.47,4.298999999999978,True,SHORT,2019-01-21 04:00:00,2659.769,True,True,False,0.0,1.4,1.4,2656.769,2019-01-21 05:00:00,0.767,2663.27,2019-01-21 07:10:00,True,2019-01-21 04:05:00,0.0,0.767,True,2660.97,2019-01-21 05:41:00,0.0003
ES,2019-01-21,Monday,RDR,2662.27,2656.369,5.90099999999984,2662.27,2655.37,6.900000000000091,True,LONG,2019-01-21 12:30:00,2662.37,True,True,True,0.3559,0.0,0.3559,2664.37,2019-01-21 12:58:00,0.0341,2662.069,2019-01-21 12:46:00,False,,0.0341,,True,2662.07,2019-01-21 12:44:00,0.0339
ES,2019-01-22,Tuesday,ADR,2659.669,2655.869,3.799999999999727,2660.17,2655.869,4.300999999999931,True,SHORT,2019-01-21 20:50:00,2655.669,True,True,True,0.0,1.7632,1.7632,2649.169,2019-01-22 01:37:00,0.2634,2656.87,2019-01-21 21:19:00,True,2019-01-21 21:40:00,0.2634,0.0,True,2655.87,2019-01-21 20:55:00,0.0003
ES,2019-01-22,Tuesday,ODR,2654.969,2651.87,3.09900000000016,2655.37,2650.37,5.0,True,LONG,2019-01-22 04:00:00,2656.169,False,True,False,0.7744,1.1939,0.7744,2657.369,2019-01-22 04:40:00,2.1939,2648.17,2019-01-22 06:32:00,True,2019-01-22 04:10:00,0.0323,2.1939,True,2654.869,2019-01-22 04:07:00,0.0323
ES,2019-01-22,Tuesday,RDR,2653.669,2641.969,11.699999999999818,2655.77,2640.969,14.80099999999993,True,SHORT,2019-01-22 11:40:00,2640.07,True,False,,0.0,2.2137,2.2137,2616.069,2019-01-22 15:06:00,0.0,2641.069,2019-01-22 11:47:00,True,2019-01-22 11:55:00,0.0,0.0,False,,,
ES,2019-01-23,Wednesday,ADR,2633.969,2631.169,2.800000000000182,2634.969,2630.47,4.499000000000251,True,LONG,2019-01-22 20:30:00,2635.469,True,False,,2.6789,0.0,2.6789,2641.47,2019-01-22 20:56:00,0.0,2634.669,2019-01-23 00:48:00,True,2019-01-22 20:35:00,0.0,0.0,False,,,
ES,2019-01-23,Wednesday,ODR,2632.17,2627.47,4.700000000000273,2632.47,2626.969,5.500999999999749,True,LONG,2019-01-23 04:05:00,2633.47,True,False,,3.1915,0.0,3.1915,2647.17,2019-01-23 07:36:00,0.0,2633.17,2019-01-23 04:10:00,True,2019-01-23 04:14:00,0.0,0.0,False,,,
ES,2019-01-23,Wednesday,RDR,2652.57,2641.569,11.001000000000204,2653.269,2640.57,12.698999999999614,True,SHORT,2019-01-23 10:35:00,2639.57,True,False,,0.0,2.6361,2.6361,2612.569,2019-01-23 12:19:00,0.0,2640.37,2019-01-23 10:40:00,True,2019-01-23 10:45:00,0.0,0.0,False,,,
ES,2019-01-24,Thursday,ADR,2642.169,2634.17,7.998999999999796,2644.37,2634.169,10.201000000000022,True,SHORT,2019-01-23 21:15:00,2633.87,True,True,False,0.0001,0.35,0.35,2631.37,2019-01-23 21:33:00,0.6501,2639.37,2019-01-23 22:10:00,False,,0.1875,,True,2634.67,2019-01-23 21:21:00,0.0625
ES,2019-01-24,Thursday,ODR,2639.869,2633.369,6.5,2640.369,2632.369,8.0,True,LONG,2019-01-24 04:10:00,2640.669,True,True,True,0.8462,0.0,0.8462,2645.369,2019-01-24 06:08:00,0.0,2639.869,2019-01-24 06:44:00,True,2019-01-24 04:51:00,0.0,0.0,True,2639.869,2019-01-24 06:44:00,0.0
ES,2019-01-24,Thursday,RDR,2645.97,2633.27,12.699999999999818,2647.169,2629.969,17.199999999999818,True,SHORT,2019-01-24 13:10:00,2628.97,True,True,False,0.0787,0.5355,0.5355,2626.469,2019-01-24 13:16:00,0.7717,2643.07,2019-01-24 15:58:00,True,2019-01-24 13:16:00,0.0,0.7717,True,2633.27,2019-01-24 13:36:00,0.0
ES,2019-01-25,Friday,ADR,2639.97,2636.97,3.0,2640.27,2636.469,3.800999999999931,True,LONG,2019-01-24 20:45:00,2641.469,True,True,True,4.0,0.167,4.0,2651.97,2019-01-24 22:45:00,0.2333,2639.27,2019-01-24 20:59:00,True,2019-01-24 20:50:00,0.2333,0.2333,True,2639.27,2019-01-24 20:59:00,0.2333
ES,2019-01-25,Friday,ODR,2652.27,2645.769,6.501000000000204,2653.469,2645.269,8.200000000000273,True,LONG,2019-01-25 05:50:00,2653.47,True,True,True,0.6461,0.0,0.6461,2656.47,2019-01-25 06:25:00,0.2,2650.97,2019-01-25 07:08:00,True,2019-01-25 06:17:00,0.0,0.2,True,2652.269,2019-01-25 07:05:00,0.0002
ES,2019-01-25,Friday,RDR,2668.37,2658.369,10.000999999999749,2668.57,2656.869,11.701000000000022,True,LONG,2019-01-25 10:35:00,2669.569,True,True,False,0.4399,0.03,0.4399,2672.769,2019-01-25 12:29:00,1.03,2658.069,2019-01-25 15:35:00,False,,0.45,,True,2667.869,2019-01-25 11:02:00,0.0501
ES,2019-01-28,Monday,ADR,2658.97,2656.269,2.701000000000022,2659.969,2654.77,5.199000000000069,True,SHORT,2019-01-28 00:50:00,2653.77,True,False,,0.666,1.6657,1.6657,2651.77,2019-01-28 01:50:00,0.0,2654.77,2019-01-28 01:11:00,True,2019-01-28 00:55:00,0.0,0.0,False,,,
ES,2019-01-28,Monday,ODR,2654.269,2648.47,5.798999999999978,2654.97,2648.269,6.701000000000022,True,SHORT,2019-01-28 08:20:00,2647.47,True,False,,0.0347,0.2932,0.2932,2646.77,2019-01-28 08:25:00,0.0,2648.27,2019-01-28 08:29:00,False,,0.0,,False,,,
ES,2019-01-28,Monday,RDR,2638.969,2628.57,10.398999999999887,2639.369,2627.07,12.298999999999978,True,LONG,2019-01-28 10:40:00,2639.37,False,True,True,0.4809,0.5001,0.4809,2643.97,2019-01-28 15:59:00,1.5001,2623.369,2019-01-28 12:03:00,False,,1.5001,,True,2638.369,2019-01-28 10:45:00,0.0577
ES,2019-01-29,Tuesday,ADR,2634.47,2630.169,4.300999999999931,2634.47,2629.97,4.5,True,LONG,2019-01-28 23:30:00,2634.97,True,True,True,1.4415,0.1163,1.4415,2640.67,2019-01-29 01:11:00,0.1165,2633.969,2019-01-29 00:19:00,True,2019-01-29 00:33:00,0.1165,0.0,True,2634.469,2019-01-28 23:35:00,0.0002
ES,2019-01-29,Tuesday,ODR,2638.47,2633.469,5.000999999999749,2638.97,2633.469,5.500999999999749,True,LONG,2019-01-29 04:00:00,2639.17,True,False,,1.7996,0.0,1.7996,2647.47,2019-01-29 08:24:00,0.0,2638.669,2019-01-29 04:08:00,True,2019-01-29 04:15:00,0.0,0.0,False,,,
ES,2019-01-29,Tuesday,RDR,2649.77,2641.269,8.501000000000204,2651.07,2639.569,11.501000000000204,True,SHORT,2019-01-29 10:50:00,2635.569,True,True,True,0.0,1.2586,1.2586,2630.57,2019-01-29 10:58:00,0.4707,2645.27,2019-01-29 12:21:00,True,2019-01-29 10:55:00,0.0,0.4707,True,2642.77,2019-01-29 12:13:00,0.1766
ES,2019-01-30,Wednesday,ADR,2645.469,2639.47,5.999000000000251,2645.77,2639.469,6.300999999999931,True,SHORT,2019-01-29 20:40:00,2638.97,False,True,False,0.3336,0.1669,0.1167,2638.77,2019-01-29 20:45:00,1.3336,2647.47,2019-01-29 22:23:00,False,,0.0498,,True,2639.769,2019-01-29 20:45:00,0.0498
ES,2019-01-30,Wednesday,ODR,2646.27,2640.47,5.800000000000182,2646.469,2640.269,6.200000000000273,True,LONG,2019-01-30 04:20:00,2646.769,True,True,True,1.6724,0.0,1.6724,2655.97,2019-01-30 07:30:00,0.0864,2645.769,2019-01-30 05:15:00,True,2019-01-30 06:58:00,0.0864,0.0,True,2646.27,2019-01-30 05:12:00,0.0
ES,2019-01-30,Wednesday,RDR,2657.069,2648.37,8.69900000000007,2657.57,2647.57,10.0,True,LONG,2019-01-30 11:00:00,2658.469,True,False,,3.897,0.0,3.897,2690.969,2019-01-30 14:59:00,0.0,2657.27,2019-01-30 14:00:00,True,2019-01-30 11:19:00,0.0,0.0,False,,,
ES,2019-01-31,Thursday,ADR,2685.37,2682.37,3.0,2686.17,2681.67,4.5,True,LONG,2019-01-30 20:55:00,2686.87,True,True,True,2.1667,0.0,2.1667,2691.87,2019-01-30 22:48:00,0.2337,2684.669,2019-01-31 01:11:00,True,2019-01-30 21:00:00,0.0,0.2337,True,2685.37,2019-01-31 00:28:00,0.0
ES,2019-01-31,Thursday,ODR,2689.87,2686.67,3.199999999999818,2690.37,2685.169,5.201000000000022,True,SHORT,2019-01-31 04:25:00,2684.37,True,True,True,0.0,1.625,1.625,2681.47,2019-01-31 08:26:00,0.1563,2687.17,2019-01-31 06:57:00,True,2019-01-31 04:30:00,0.1563,0.1563,True,2686.67,2019-01-31 06:51:00,0.0
ES,2019-01-31,Thursday,RDR,2694.77,2677.97,16.800000000000182,2695.27,2676.77,18.5,True,LONG,2019-01-31 10:30:00,2695.469,True,True,True,0.8571,0.0,0.8571,2709.17,2019-01-31 11:58:00,0.125,2692.67,2019-01-31 10:59:00,True,2019-01-31 11:46:00,0.125,0.012,True,2694.269,2019-01-31 10:37:00,0.0298
ES,2019-02-01,Friday,ADR,2711.669,2707.67,3.9989999999997963,2712.17,2707.37,4.800000000000182,True,SHORT,2019-01-31 20:30:00,2706.169,True,False,,0.0,1.4506,1.4506,2701.869,2019-02-01 00:38:00,0.0,2707.37,2019-01-31 22:23:00,True,2019-01-31 20:37:00,0.0,0.0,False,,,
ES,2019-02-01,Friday,ODR,2707.37,2704.87,2.5,2708.67,2704.17,4.5,True,SHORT,2019-02-01 05:35:00,2703.67,True,True,True,0.0,3.08,3.08,2697.17,2019-02-01 08:16:00,0.32,2705.67,2019-02-01 06:06:00,True,2019-02-01 05:40:00,0.32,0.32,True,2704.87,2019-02-01 06:03:00,0.0
ES,2019-02-01,Friday,RDR,2716.27,2699.969,16.30099999999993,2716.77,2699.969,16.80099999999993,True,SHORT,2019-02-01 14:15:00,2699.769,True,True,False,0.0,0.2269,0.2269,2696.27,2019-02-01 15:11:00,0.4111,2706.67,2019-02-01 15:59:00,False,,0.2148,,True,2700.47,2019-02-01 14:20:00,0.0307
ES,2019-02-04,Monday,ADR,2708.67,2706.37,2.300000000000182,2709.87,2706.169,3.701000000000022,True,SHORT,2019-02-03 20:30:00,2705.67,False,True,True,0.3039,0.957,0.957,2704.169,2019-02-04 00:05:00,1.3039,2709.369,2019-02-03 21:32:00,True,2019-02-03 20:35:00,1.3039,1.3039,True,2706.37,2019-02-03 20:40:00,0.0
ES,2019-02-04,Monday,ODR,2706.17,2701.87,4.300000000000182,2706.17,2701.369,4.800999999999931,True,LONG,2019-02-04 04:25:00,2706.369,True,True,False,0.814,0.0,0.814,2709.67,2019-02-04 05:39:00,0.4188,2704.369,2019-02-04 08:22:00,True,2019-02-04 05:38:00,0.1165,0.4188,True,2706.17,2019-02-04 04:30:00,0.0
ES,2019-02-04,Monday,RDR,2706.77,2698.97,7.800000000000182,2707.47,2697.769,9.701000000000022,True,LONG,2019-02-04 11:00:00,2709.87,True,False,,2.2949,0.0,2.2949,2724.67,2019-02-04 15:59:00,0.0,2707.669,2019-02-04 11:07:00,True,2019-02-04 11:20:00,0.0,0.0,False,,,
ES,2019-02-05,Tuesday,ADR,2722.97,2718.169,4.800999999999931,2722.97,2717.47,5.5,False,,,,,,,0.0,0.0,,,,,,,False,,,,False,,,
ES,2019-02-05,Tuesday,ODR,2722.969,2718.669,4.300000000000182,2722.969,2718.469,4.5,True,LONG,2019-02-05 04:00:00,2722.97,True,False,,1.4421,0.0,1.4421,2729.17,2019-02-05 06:33:00,0.0,2723.169,2019-02-05 04:05:00,True,2019-02-05 04:10:00,0.0,0.0,False,,,
ES,2019-02-05,Tuesday,RDR,2733.969,2728.969,5.0,2734.669,2727.969,6.699999999999818,True,LONG,2019-02-05 10:30:00,2734.67,False,True,True,1.1,1.0,1.1,2739.469,2019-02-05 15:40:00,2.0,2723.969,2019-02-05 13:09:00,True,2019-02-05 10:44:00,2.0,2.0,True,2733.469,2019-02-05 11:14:00,0.1
ES,2019-02-06,Wednesday,ADR,2734.569,2732.369,2.199999999999818,2734.57,2731.869,2.701000000000022,True,LONG,2019-02-05 20:55:00,2735.07,False,True,False,0.5914,0.6818,0.5914,2735.87,2019-02-05 21:27:00,1.2273,2731.869,2019-02-05 23:05:00,True,2019-02-05 21:26:00,0.2273,1.2273,True,2734.369,2019-02-05 21:13:00,0.0909
ES,2019-02-06,Wednesday,ODR,2728.87,2727.069,1.8009999999999309,2729.37,2726.569,2.800999999999931,True,SHORT,2019-02-06 04:25:00,2726.069,False,True,False,2.0544,0.8329,0.8329,2725.569,2019-02-06 04:40:00,3.0544,2732.57,2019-02-06 08:22:00,True,2019-02-06 04:30:00,0.0,3.0544,True,2727.069,2019-02-06 04:52:00,0.0
