instrument,trading_date,day_of_week,range_type,dr_high,dr_low,dr_range,idr_high,idr_low,idr_range,confirmed,direction,confirmation_time,confirmation_price,dr_rule_true,retraced_into_dr,outside_dr_closed,mean_sd_up,mean_sd_down,extension_sd,extension_price,extension_time,max_retracement_sd,max_retracement_price,max_retracement_time,reached_05_sd,time_05_sd,retracement_before_extreme_sd,retracement_after_05_sd,first_retracement_occurred,first_retracement_price,first_retracement_time,first_retracement_exact
ES,2016-01-14,Thursday,RDR,1897.25,1873.75,23.5,1897.25,1871.0,26.25,True,LONG,2016-01-14 10:30:00,1904.0,True,True,True,1.2766,0.0,1.2766,1927.25,2016-01-14 15:16:00,0.117,1894.5,2016-01-14 11:37:00,True,2016-01-14 10:44:00,0.117,0.117,True,1897.0,2016-01-14 11:24:00,0.0106
ES,2016-01-15,Friday,ADR,1918.5,1908.75,9.75,1918.5,1908.5,10.0,True,SHORT,2016-01-14 20:45:00,1907.5,True,True,True,0.0,1.359,1.359,1895.5,2016-01-14 23:27:00,0.3333,1912.0,2016-01-14 21:26:00,True,2016-01-14 22:36:00,0.3333,0.0,True,1909.0,2016-01-14 20:51:00,0.0256
ES,2016-01-15,Friday,ODR,1901.5,1888.0,13.5,1902.75,1886.75,16.0,True,SHORT,2016-01-15 04:05:00,1886.5,True,True,True,0.0,0.8519,0.8519,1876.5,2016-01-15 06:01:00,0.1667,1890.25,2016-01-15 04:42:00,True,2016-01-15 05:35:00,0.1667,0.0,True,1888.75,2016-01-15 04:22:00,0.0556
ES,2016-01-15,Friday,RDR,1879.0,1861.0,18.0,1880.75,1860.25,20.5,True,SHORT,2016-01-15 12:15:00,1858.75,True,True,False,0.1528,0.6528,0.6528,1849.25,2016-01-15 12:40:00,0.9306,1877.75,2016-01-15 15:05:00,True,2016-01-15 12:33:00,0.0,0.9306,True,1861.25,2016-01-15 12:55:00,0.0139
ES,2016-01-18,Monday,ADR,1877.5,1868.0,9.5,1878.25,1866.75,11.5,True,LONG,2016-01-17 20:50:00,1878.5,True,True,True,0.5263,0.0,0.5263,1882.5,2016-01-18 00:33:00,0.6842,1871.0,2016-01-17 21:35:00,True,2016-01-18 00:30:00,0.6842,0.3684,True,1877.0,2016-01-17 20:56:00,0.0526
ES,2016-01-18,Monday,ODR,1889.75,1870.75,19.0,1889.75,1870.75,19.0,True,SHORT,2016-01-18 04:40:00,1869.5,True,True,False,0.0,0.1184,0.1184,1868.5,2016-01-18 04:45:00,0.8158,1886.25,2016-01-18 05:58:00,False,,0.0,,True,1871.75,2016-01-18 04:46:00,0.0526
ES,2016-01-18,Monday,RDR,1872.75,1868.0,4.75,1873.0,1867.5,5.5,True,LONG,2016-01-18 11:45:00,1873.5,True,True,False,0.2632,0.0,0.2105,1873.75,2016-01-18 11:50:00,0.5789,1870.0,2016-01-18 12:44:00,False,,0.0,,True,1872.5,2016-01-18 12:03:00,0.0526
ES,2016-01-19,Tuesday,ADR,1883.5,1878.75,4.75,1883.5,1878.25,5.25,True,LONG,2016-01-18 20:45:00,1885.25,False,True,True,2.3158,0.1579,2.3158,1894.5,2016-01-19 01:11:00,1.1579,1878.0,2016-01-18 21:44:00,True,2016-01-18 20:50:00,1.1579,1.1579,True,1879.75,2016-01-18 21:00:00,0.7895
ES,2016-01-19,Tuesday,ODR,1904.5,1897.5,7.0,1906.25,1897.25,9.0,True,SHORT,2016-01-19 04:10:00,1896.75,False,True,False,0.3929,0.25,0.25,1895.75,2016-01-19 04:15:00,1.3929,1907.25,2016-01-19 06:35:00,False,,0.0,,True,1897.75,2016-01-19 04:17:00,0.0357
ES,2016-01-19,Tuesday,RDR,1894.0,1882.25,11.75,1895.25,1878.0,17.25,True,SHORT,2016-01-19 11:15:00,1877.25,True,True,True,0.0426,2.2128,2.2128,1856.25,2016-01-19 14:48:00,0.5957,1889.25,2016-01-19 11:45:00,True,2016-01-19 11:24:00,0.5957,0.5957,True,1882.5,2016-01-19 11:27:00,0.0213
ES,2016-01-20,Wednesday,ADR,1871.0,1862.75,8.25,1871.25,1861.0,10.25,True,SHORT,2016-01-19 20:35:00,1860.0,True,True,True,0.0,2.9394,2.9394,1838.5,2016-01-20 01:09:00,0.1212,1863.75,2016-01-19 21:05:00,True,2016-01-19 20:40:00,0.1212,0.1212,True,1863.0,2016-01-19 20:51:00,0.0303
ES,2016-01-20,Wednesday,ODR,1842.5,1831.25,11.25,1844.0,1830.75,13.25,True,SHORT,2016-01-20 04:15:00,1830.0,True,True,False,0.0444,0.2,0.1333,1829.75,2016-01-20 04:20:00,1.0444,1843.0,2016-01-20 08:26:00,False,,0.0,,True,1831.25,2016-01-20 04:21:00,0.0
ES,2016-01-20,Wednesday,RDR,1849.0,1832.25,16.75,1852.25,1830.0,22.25,True,SHORT,2016-01-20 10:30:00,1827.5,False,True,False,1.194,1.6716,1.6716,1804.25,2016-01-20 12:28:00,2.194,1869.0,2016-01-20 15:29:00,True,2016-01-20 10:36:00,0.0,2.194,True,1834.25,2016-01-20 13:44:00,0.1194
ES,2016-01-21,Thursday,ADR,1866.75,1862.0,4.75,1867.75,1861.5,6.25,True,LONG,2016-01-20 20:50:00,1868.25,False,True,False,1.8421,4.0526,1.8421,1875.5,2016-01-20 22:00:00,5.0526,1842.75,2016-01-21 01:48:00,True,2016-01-20 20:56:00,0.0,5.0526,True,1866.75,2016-01-20 22:38:00,0.0
ES,2016-01-21,Thursday,ODR,1855.75,1839.75,16.0,1857.75,1839.25,18.5,True,SHORT,2016-01-21 04:00:00,1838.5,False,True,False,0.4375,0.1562,0.1562,1837.25,2016-01-21 04:11:00,1.4375,1862.75,2016-01-21 08:24:00,False,,0.0469,,True,1840.0,2016-01-21 04:05:00,0.0156
ES,2016-01-21,Thursday,RDR,1865.0,1842.75,22.25,1867.75,1840.5,27.25,True,LONG,2016-01-21 10:30:00,1868.0,True,True,False,0.809,0.0,0.809,1883.0,2016-01-21 12:08:00,0.5843,1852.0,2016-01-21 14:26:00,True,2016-01-21 11:56:00,0.2697,0.5843,True,1864.5,2016-01-21 10:36:00,0.0225
ES,2016-01-22,Friday,ADR,1869.25,1863.75,5.5,1869.25,1863.0,6.25,True,SHORT,2016-01-21 20:50:00,1861.75,False,True,False,1.8636,1.4545,1.4545,1855.75,2016-01-21 22:42:00,2.8636,1879.5,2016-01-22 01:59:00,True,2016-01-21 22:09:00,0.8182,2.8636,True,1863.75,2016-01-21 20:55:00,0.0
ES,2016-01-22,Friday,ODR,1886.5,1877.75,8.75,1886.5,1877.0,9.5,True,LONG,2016-01-22 04:00:00,1887.75,True,True,True,0.6,0.0,0.6,1891.75,2016-01-22 04:18:00,0.5714,1881.5,2016-01-22 05:03:00,True,2016-01-22 04:09:00,0.0,0.5714,True,1886.25,2016-01-22 04:30:00,0.0286
ES,2016-01-22,Friday,RDR,1899.5,1888.75,10.75,1900.0,1887.0,13.0,True,SHORT,2016-01-22 11:35:00,1885.5,False,True,False,0.2326,0.5116,0.5116,1883.25,2016-01-22 11:48:00,1.2326,1902.0,2016-01-22 14:17:00,True,2016-01-22 11:48:00,0.0,1.2326,True,1888.75,2016-01-22 12:06:00,0.0
ES,2016-01-25,Monday,ADR,1898.5,1895.5,3.0,1899.0,1895.25,3.75,True,SHORT,2016-01-24 20:45:00,1894.75,False,True,False,1.3333,0.5833,0.25,1894.75,2016-01-24 20:51:00,2.3333,1902.5,2016-01-25 00:09:00,False,,0.0,,True,1895.5,2016-01-24 20:50:00,0.0
ES,2016-01-25,Monday,ODR,1898.25,1888.5,9.75,1898.25,1888.0,10.25,False,,,,,,,0.1282,0.1026,,,,,,,False,,,,False,,,
ES,2016-01-25,Monday,RDR,1894.0,1887.25,6.75,1895.5,1886.75,8.75,True,SHORT,2016-01-25 10:40:00,1886.25,True,True,True,0.1852,2.8519,2.8519,1868.0,2016-01-25 15:40:00,1.1852,1895.25,2016-01-25 13:21:00,True,2016-01-25 11:02:00,1.1852,1.1852,True,1887.75,2016-01-25 10:46:00,0.0741
ES,2016-01-26,Tuesday,ADR,1869.0,1865.5,3.5,1869.5,1865.0,4.5,True,LONG,2016-01-25 21:50:00,1871.25,False,True,False,1.0,1.2857,1.0,1872.5,2016-01-25 22:09:00,2.2857,1861.0,2016-01-26 01:56:00,True,2016-01-25 21:55:00,0.0,2.2857,True,1868.75,2016-01-25 22:28:00,0.0714
ES,2016-01-26,Tuesday,ODR,1857.75,1852.5,5.25,1859.75,1851.25,8.5,True,LONG,2016-01-26 04:20:00,1860.25,True,True,True,4.1429,0.0,4.1429,1879.5,2016-01-26 07:07:00,0.2381,1856.5,2016-01-26 04:30:00,True,2016-01-26 04:25:00,0.2381,0.2381,True,1857.75,2016-01-26 04:28:00,0.0
ES,2016-01-26,Tuesday,RDR,1890.0,1875.5,14.5,1892.0,1874.75,17.25,True,LONG,2016-01-26 10:40:00,1892.75,True,True,True,0.6552,0.0,0.6552,1899.5,2016-01-26 13:27:00,0.2241,1886.75,2016-01-26 11:39:00,True,2016-01-26 12:14:00,0.2241,0.1552,True,1890.0,2016-01-26 10:51:00,0.0
ES,2016-01-27,Wednesday,ADR,1890.25,1884.25,6.0,1890.75,1884.25,6.5,True,SHORT,2016-01-26 20:55:00,1884.0,True,True,False,0.0,0.9167,0.9167,1878.75,2016-01-26 22:44:00,0.875,1889.5,2016-01-27 01:29:00,True,2016-01-26 22:31:00,0.5417,0.875,True,1884.75,2016-01-26 21:00:00,0.0833
ES,2016-01-27,Wednesday,ODR,1888.5,1881.0,7.5,1889.5,1879.75,9.75,True,LONG,2016-01-27 08:25:00,1890.75,True,,,0.3333,0.1333,,,,,,,False,,,,False,,,
ES,2016-01-27,Wednesday,RDR,1891.75,1880.75,11.0,1894.0,1879.75,14.25,True,LONG,2016-01-27 11:30:00,1896.75,False,True,False,1.6364,1.4773,1.6364,1909.75,2016-01-27 12:19:00,2.4773,1864.5,2016-01-27 15:21:00,True,2016-01-27 11:35:00,0.0,2.4773,True,1890.0,2016-01-27 14:09:00,0.1591
ES,2016-01-28,Thursday,ADR,1878.75,1869.75,9.0,1879.75,1868.75,11.0,True,LONG,2016-01-27 20:35:00,1881.75,True,True,False,1.1111,0.0,1.1111,1888.75,2016-01-27 21:00:00,0.2778,1876.25,2016-01-27 23:38:00,True,2016-01-27 20:43:00,0.0,0.2778,True,1878.5,2016-01-27 22:41:00,0.0278
ES,2016-01-28,Thursday,ODR,1894.5,1887.5,7.0,1895.5,1886.0,9.5,True,SHORT,2016-01-28 05:15:00,1885.75,True,True,True,0.0,2.1786,2.1786,1872.25,2016-01-28 07:00:00,0.0357,1887.75,2016-01-28 05:49:00,True,2016-01-28 05:30:00,0.0357,0.0357,True,1887.5,2016-01-28 05:46:00,0.0
ES,2016-01-28,Thursday,RDR,1895.0,1871.75,23.25,1896.0,1871.5,24.5,True,SHORT,2016-01-28 10:30:00,1869.25,True,True,False,0.0,0.2581,0.172,1867.75,2016-01-28 10:35:00,0.8925,1892.5,2016-01-28 14:31:00,False,,0.0,,True,1872.75,2016-01-28 10:37:00,0.043
ES,2016-01-29,Friday,ADR,1882.0,1876.75,5.25,1882.25,1876.5,5.75,True,LONG,2016-01-28 20:55:00,1883.25,True,True,True,3.9524,0.0,3.9524,1902.75,2016-01-28 22:47:00,0.4286,1879.75,2016-01-28 23:22:00,True,2016-01-28 21:03:00,0.0476,0.4286,True,1881.75,2016-01-28 21:28:00,0.0476
ES,2016-01-29,Friday,ODR,1902.25,1892.75,9.5,1902.5,1892.0,10.5,True,SHORT,2016-01-29 05:45:00,1891.5,True,True,True,0.0789,0.2632,0.2632,1890.25,2016-01-29 08:19:00,0.5789,1898.25,2016-01-29 07:15:00,False,,0.5789,,True,1893.25,2016-01-29 05:51:00,0.0526
ES,2016-01-29,Friday,RDR,1910.0,1894.5,15.5,1911.25,1893.25,18.0,True,LONG,2016-01-29 11:50:00,1912.75,True,False,,1.371,0.0,1.371,1931.25,2016-01-29 15:56:00,0.0,1912.0,2016-01-29 12:01:00,True,2016-01-29 12:25:00,0.0,0.0,False,,,
ES,2016-02-01,Monday,ADR,1927.75,1923.5,4.25,1927.75,1922.75,5.0,True,LONG,2016-01-31 21:35:00,1928.0,True,True,True,0.4706,0.2353,0.4706,1929.75,2016-02-01 00:42:00,1.1176,1923.0,2016-01-31 22:42:00,False,,1.1176,,True,1927.75,2016-01-31 21:40:00,0.0
ES,2016-02-01,Monday,ODR,1928.0,1922.25,5.75,1928.0,1921.0,7.0,True,SHORT,2016-02-01 04:15:00,1920.75,True,True,True,0.0,1.5217,1.5217,1913.5,2016-02-01 07:46:00,0.5652,1925.5,2016-02-01 06:15:00,True,2016-02-01 04:58:00,0.5652,0.5652,True,1922.75,2016-02-01 04:24:00,0.087
ES,2016-02-01,Monday,RDR,1921.0,1913.25,7.75,1922.75,1912.5,10.25,True,LONG,2016-02-01 10:40:00,1923.5,True,True,True,2.4194,0.0,2.4194,1939.75,2016-02-01 15:35:00,0.3226,1918.5,2016-02-01 12:54:00,True,2016-02-01 10:57:00,0.3226,0.3226,True,1920.75,2016-02-01 11:23:00,0.0323
ES,2016-02-02,Tuesday,ADR,1925.75,1923.5,2.25,1925.75,1923.5,2.25,True,LONG,2016-02-01 21:10:00,1926.75,False,True,False,0.6667,2.5556,0.6667,1927.25,2016-02-01 21:30:00,3.5556,1917.75,2016-02-01 23:40:00,True,2016-02-01 21:30:00,0.0,3.5556,True,1925.75,2016-02-01 22:01:00,0.0
ES,2016-02-02,Tuesday,ODR,1924.0,1915.25,8.75,1924.5,1915.0,9.5,True,SHORT,2016-02-02 04:35:00,1914.75,True,True,True,0.0,0.6857,0.6857,1909.25,2016-02-02 04:52:00,0.6,1920.5,2016-02-02 08:03:00,True,2016-02-02 04:50:00,0.0,0.6,True,1915.25,2016-02-02 04:42:00,0.0
ES,2016-02-02,Tuesday,RDR,1913.75,1902.5,11.25,1913.75,1901.5,12.25,True,SHORT,2016-02-02 12:00:00,1899.25,True,True,True,0.0,1.2,1.2,1889.0,2016-02-02 15:12:00,0.1556,1904.25,2016-02-02 12:48:00,True,2016-02-02 12:15:00,0.1556,0.1556,True,1902.75,2016-02-02 12:41:00,0.0222
ES,2016-02-03,Wednesday,ADR,1893.5,1886.5,7.0,1893.75,1885.75,8.0,True,LONG,2016-02-02 22:55:00,1894.0,True,True,True,0.2857,0.1429,0.2857,1895.5,2016-02-02 23:10:00,0.5714,1889.5,2016-02-03 00:18:00,False,,0.0714,,True,1893.0,2016-02-02 23:00:00,0.0714
ES,2016-02-03,Wednesday,ODR,1906.75,1898.25,8.5,1907.0,1898.0,9.0,True,SHORT,2016-02-03 05:00:00,1896.5,True,True,False,0.2059,0.5294,0.5294,1893.75,2016-02-03 05:08:00,0.9118,1906.0,2016-02-03 07:06:00,True,2016-02-03 05:08:00,0.0,0.9118,True,1898.5,2016-02-03 05:15:00,0.0294
ES,2016-02-03,Wednesday,RDR,1907.75,1872.25,35.5,1908.75,1871.75,37.0,True,SHORT,2016-02-03 10:30:00,1868.75,False,True,False,0.1197,0.2042,0.2042,1865.0,2016-02-03 10:37:00,1.1197,1912.0,2016-02-03 15:10:00,False,,0.0,,True,1872.75,2016-02-03 10:40:00,0.0141
ES,2016-02-04,Thursday,ADR,1917.75,1906.25,11.5,1918.25,1906.25,12.0,True,LONG,2016-02-03 21:35:00,1918.5,True,True,True,0.3696,0.0,0.3696,1922.0,2016-02-04 01:53:00,0.1957,1915.5,2016-02-03 22:32:00,False,,0.1957,,True,1917.75,2016-02-03 21:55:00,0.0
ES,2016-02-04,Thursday,ODR,1917.25,1912.0,5.25,1918.5,1911.0,7.5,True,SHORT,2016-02-04 04:15:00,1909.25,False,True,True,0.381,3.2381,3.2381,1895.0,2016-02-04 08:11:00,1.381,1919.25,2016-02-04 05:07:00,True,2016-02-04 04:20:00,1.381,1.381,True,1912.5,2016-02-04 04:23:00,0.0952
ES,2016-02-04,Thursday,RDR,1916.5,1896.0,20.5,1917.5,1893.75,23.75,True,LONG,2016-02-04 10:30:00,1920.0,True,True,False,0.2439,0.0,0.2439,1921.5,2016-02-04 10:35:00,0.9512,1897.0,2016-02-04 11:47:00,False,,0.0,,True,1916.5,2016-02-04 10:45:00,0.0
ES,2016-02-05,Friday,ADR,1907.25,1903.25,4.0,1908.25,1902.75,5.5,True,LONG,2016-02-04 20:35:00,1908.5,False,True,False,0.4375,0.25,0.4375,1909.0,2016-02-04 20:40:00,1.25,1902.25,2016-02-04 23:12:00,False,,0.0,,True,1907.25,2016-02-04 20:59:00,0.0
ES,2016-02-05,Friday,ODR,1909.5,1902.25,7.25,1911.25,1901.25,10.0,True,LONG,2016-02-05 04:35:00,1911.75,True,True,False,0.6552,0.0,0.6552,1914.25,2016-02-05 04:55:00,0.7586,1904.0,2016-02-05 08:21:00,True,2016-02-05 04:45:00,0.0,0.7586,True,1908.5,2016-02-05 06:15:00,0.1379
ES,2016-02-05,Friday,RDR,1904.0,1886.5,17.5,1905.0,1884.75,20.25,True,SHORT,2016-02-05 10:55:00,1883.5,True,False,,0.0,1.1857,1.1857,1865.75,2016-02-05 15:04:00,0.0,1885.75,2016-02-05 12:39:00,True,2016-02-05 11:23:00,0.0,0.0,False,,,
ES,2016-02-08,Monday,ADR,1882.5,1877.25,5.25,1882.75,1877.0,5.75,True,LONG,2016-02-07 23:45:00,1883.0,True,True,True,0.2857,0.0476,0.2857,1884.0,2016-02-08 00:29:00,0.3333,1880.75,2016-02-08 00:47:00,False,,0.2381,,True,1882.25,2016-02-07 23:50:00,0.0476
ES,2016-02-08,Monday,ODR,1883.0,1874.75,8.25,1883.25,1874.0,9.25,True,SHORT,2016-02-08 04:00:00,1871.75,True,False,,0.0,3.7576,3.7576,1843.75,2016-02-08 08:10:00,0.0,1872.75,2016-02-08 04:05:00,True,2016-02-08 04:07:00,0.0,0.0,False,,,
ES,2016-02-08,Monday,RDR,1851.0,1835.0,16.0,1852.0,1833.25,18.75,True,SHORT,2016-02-08 11:05:00,1831.0,True,True,False,0.2344,0.8281,0.8281,1821.75,2016-02-08 14:33:00,1.2344,1854.75,2016-02-08 15:48:00,True,2016-02-08 11:14:00,0.4375,1.2344,True,1835.25,2016-02-08 11:29:00,0.0156
ES,2016-02-09,Tuesday,ADR,1846.5,1838.75,7.75,1847.0,1838.25,8.75,True,SHORT,2016-02-08 21:05:00,1838.0,True,True,True,0.0,0.8387,0.8387,1832.25,2016-02-08 23:10:00,0.1935,1840.25,2016-02-08 21:23:00,True,2016-02-08 23:10:00,0.1935,0.0,True,1838.75,2016-02-08 21:10:00,0.0
ES,2016-02-09,Tuesday,ODR,1851.25,1841.5,9.75,1853.75,1839.5,14.25,True,LONG,2016-02-09 04:10:00,1854.75,False,True,False,0.5385,0.8205,0.5385,1856.5,2016-02-09 04:15:00,1.8205,1833.5,2016-02-09 07:48:00,True,2016-02-09 04:15:00,0.0,1.8205,True,1850.5,2016-02-09 04:26:00,0.0769
