instrument,trading_date,day_of_week,range_type,dr_high,dr_low,dr_range,idr_high,idr_low,idr_range,confirmed,direction,confirmation_time,confirmation_price,dr_rule_true,retraced_into_dr,outside_dr_closed,mean_sd_up,mean_sd_down,extension_sd,extension_price,extension_time,max_retracement_sd,max_retracement_price,max_retracement_time,reached_05_sd,time_05_sd,retracement_before_extreme_sd,retracement_after_05_sd,first_retracement_occurred,first_retracement_price,first_retracement_time,first_retracement_exact
ES,2020-01-07,Tuesday,ODR,3251.937,3245.24,6.697000000000116,3253.746,3243.746,10.0,True,SHORT,2020-01-07 06:45:00,3243.44,True,True,True,0.0,0.4159,0.4159,3242.455,2020-01-07 08:20:00,0.2253,3246.749,2020-01-07 07:58:00,False,,0.2253,,True,3245.455,2020-01-07 07:09:00,0.0321
ES,2020-01-07,Tuesday,RDR,3240.049,3232.4,7.648999999999887,3241.549,3231.04,10.509000000000015,True,LONG,2020-01-07 10:55:00,3242.0,True,True,False,0.641,0.0,0.641,3244.952,2020-01-07 11:27:00,0.5495,3235.846,2020-01-07 15:54:00,True,2020-01-07 11:02:00,0.0,0.5495,True,3240.0,2020-01-07 11:44:00,0.0064
ES,2020-01-08,Wednesday,ADR,3195.949,3183.143,12.80600000000004,3198.143,3180.634,17.509000000000015,True,LONG,2020-01-07 20:40:00,3207.44,True,False,,2.5918,0.0,2.5918,3229.14,2020-01-07 21:49:00,0.0,3200.7,2020-01-07 20:51:00,True,2020-01-07 20:45:00,0.0,0.0,False,,,
ES,2020-01-08,Wednesday,ODR,3232.137,3228.134,4.003000000000156,3234.7,3227.134,7.5659999999998035,True,LONG,2020-01-08 05:15:00,3236.14,True,False,,3.4504,0.0,3.4504,3245.949,2020-01-08 08:20:00,0.0,3234.646,2020-01-08 05:29:00,True,2020-01-08 05:20:00,0.0,0.0,False,,,
ES,2020-01-08,Wednesday,RDR,3247.743,3238.646,9.096999999999753,3249.055,3235.743,13.311999999999898,True,LONG,2020-01-08 11:25:00,3249.543,True,True,True,2.0999,0.0666,2.0999,3266.846,2020-01-08 15:28:00,0.4407,3243.734,2020-01-08 11:33:00,True,2020-01-08 11:38:00,0.4407,0.0,True,3245.734,2020-01-08 11:30:00,0.2208
ES,2020-01-09,Thursday,ADR,3262.834,3260.537,2.2970000000000255,3263.349,3260.334,3.0150000000003274,True,SHORT,2020-01-08 22:10:00,3259.4,False,True,False,1.1171,1.9512,1.9512,3256.055,2020-01-08 22:18:00,2.1171,3265.4,2020-01-09 00:50:00,True,2020-01-08 22:15:00,0.0,2.1171,True,3260.555,2020-01-08 23:31:00,0.0078
ES,2020-01-09,Thursday,ODR,3271.552,3267.952,3.599999999999909,3272.343,3267.4,4.942999999999756,True,SHORT,2020-01-09 07:30:00,3266.855,True,True,False,0.0,0.6683,0.6683,3265.546,2020-01-09 07:55:00,0.3189,3269.1,2020-01-09 08:26:00,True,2020-01-09 07:54:00,0.1667,0.3189,True,3268.049,2020-01-09 07:39:00,0.0269
ES,2020-01-09,Thursday,RDR,3270.937,3266.455,4.481999999999971,3272.146,3264.137,8.009000000000015,True,LONG,2020-01-09 10:35:00,3272.443,False,True,True,1.1073,0.6247,1.1073,3275.9,2020-01-09 14:43:00,1.6247,3263.655,2020-01-09 12:44:00,True,2020-01-09 10:53:00,1.6247,1.6247,True,3270.934,2020-01-09 11:08:00,0.0007
ES,2020-01-10,Friday,ADR,3281.737,3278.443,3.293999999999869,3282.0,3278.443,3.556999999999789,True,LONG,2020-01-09 23:25:00,3282.234,True,True,True,0.7644,0.0,0.7644,3284.255,2020-01-10 01:18:00,0.2429,3280.937,2020-01-10 00:13:00,True,2020-01-10 01:00:00,0.2429,0.0,True,3281.737,2020-01-10 00:03:00,0.0
ES,2020-01-10,Friday,ODR,3282.755,3278.734,4.0210000000001855,3282.755,3278.234,4.5210000000001855,True,LONG,2020-01-10 05:10:00,3283.255,True,True,False,0.7508,0.0,0.7508,3285.774,2020-01-10 06:34:00,1.0,3278.734,2020-01-10 08:19:00,True,2020-01-10 06:24:00,0.2042,1.0,True,3282.437,2020-01-10 05:17:00,0.0791
ES,2020-01-10,Friday,RDR,3281.852,3274.84,7.011999999999716,3282.555,3273.834,8.721000000000004,True,SHORT,2020-01-10 11:45:00,3272.634,True,True,True,0.0,2.0973,2.0973,3260.134,2020-01-10 15:42:00,0.3557,3277.334,2020-01-10 13:49:00,True,2020-01-10 12:03:00,0.3557,0.3557,True,3275.152,2020-01-10 11:53:00,0.0445
ES,2020-01-13,Monday,ADR,3272.246,3266.234,6.012000000000171,3273.052,3266.043,7.0090000000000146,True,LONG,2020-01-12 22:10:00,3273.246,True,True,True,0.2994,0.0,0.2994,3274.046,2020-01-13 01:06:00,0.002,3272.234,2020-01-12 22:22:00,False,,0.002,,True,3272.234,2020-01-12 22:22:00,0.002
ES,2020-01-13,Monday,ODR,3275.543,3272.546,2.9970000000002983,3276.1,3272.237,3.862999999999829,True,LONG,2020-01-13 04:50:00,3276.743,False,True,True,0.5863,0.6713,0.5863,3277.3,2020-01-13 05:00:00,1.6713,3270.534,2020-01-13 07:00:00,True,2020-01-13 04:56:00,0.0,1.6713,True,3275.534,2020-01-13 05:18:00,0.003
ES,2020-01-13,Monday,RDR,3274.846,3269.355,5.4909999999999854,3275.334,3267.34,7.993999999999687,True,LONG,2020-01-13 10:50:00,3276.146,True,False,,2.3773,0.0,2.3773,3287.9,2020-01-13 15:59:00,0.0,3275.637,2020-01-13 11:29:00,True,2020-01-13 11:15:00,0.0,0.0,False,,,
ES,2020-01-14,Tuesday,ADR,3294.746,3291.943,2.8029999999998836,3295.252,3291.74,3.512000000000171,True,SHORT,2020-01-13 20:30:00,3291.737,True,True,True,0.0,2.0293,2.0293,3286.255,2020-01-13 22:33:00,0.1805,3292.449,2020-01-13 21:39:00,True,2020-01-13 21:10:00,0.1805,0.1805,True,3292.249,2020-01-13 20:37:00,0.1092
ES,2020-01-14,Tuesday,ODR,3284.5,3274.74,9.760000000000218,3284.752,3274.255,10.496999999999844,True,LONG,2020-01-14 04:20:00,3285.252,True,True,True,0.6909,0.0,0.6909,3291.243,2020-01-14 04:51:00,0.4371,3280.234,2020-01-14 06:17:00,True,2020-01-14 04:37:00,0.0049,0.4371,True,3284.452,2020-01-14 04:25:00,0.0049
ES,2020-01-14,Tuesday,RDR,3283.852,3279.052,4.799999999999727,3285.355,3278.052,7.302999999999884,True,LONG,2020-01-14 10:35:00,3285.537,True,True,False,2.1863,0.4621,2.1863,3294.346,2020-01-14 13:33:00,1.4621,3276.834,2020-01-14 14:14:00,True,2020-01-14 11:23:00,0.6275,1.4621,True,3283.343,2020-01-14 10:50:00,0.106
ES,2020-01-15,Wednesday,ADR,3282.543,3279.54,3.0030000000001564,3283.334,3279.037,4.2970000000000255,True,LONG,2020-01-14 20:35:00,3284.834,False,True,False,0.8515,0.8315,0.8315,3285.04,2020-01-14 20:40:00,1.8315,3277.043,2020-01-14 22:24:00,True,2020-01-14 20:40:00,0.0,1.8315,True,3282.543,2020-01-14 20:50:00,0.0
ES,2020-01-15,Wednesday,ODR,3284.9,3280.34,4.559999999999945,3285.4,3279.534,5.8659999999999854,True,LONG,2020-01-15 06:40:00,3285.849,True,True,False,0.5371,0.0,0.5371,3287.349,2020-01-15 07:54:00,0.2996,3283.534,2020-01-15 07:31:00,True,2020-01-15 07:54:00,0.2996,0.1241,True,3284.034,2020-01-15 07:23:00,0.1899
ES,2020-01-15,Wednesday,RDR,3294.946,3281.534,13.411999999999807,3296.252,3280.952,15.299999999999727,True,LONG,2020-01-15 10:55:00,3297.252,False,True,False,0.265,0.0805,0.265,3298.5,2020-01-15 11:42:00,1.0805,3280.455,2020-01-15 15:33:00,False,,0.2614,,True,3294.734,2020-01-15 11:07:00,0.0158
ES,2020-01-16,Thursday,ADR,3295.449,3294.255,1.19399999999996,3295.949,3294.237,1.711999999999989,True,SHORT,2020-01-15 20:30:00,3293.749,False,True,False,2.8065,0.6826,0.6826,3293.44,2020-01-15 20:37:00,3.8065,3298.8,2020-01-16 00:54:00,True,2020-01-15 20:36:00,0.0,3.8065,True,3294.255,2020-01-15 20:35:00,0.0
ES,2020-01-16,Thursday,ODR,3305.249,3298.255,6.993999999999687,3306.749,3298.255,8.493999999999687,False,,,,,,,0.0,0.0,,,,,,,False,,,,False,,,
ES,2020-01-16,Thursday,RDR,3306.446,3303.052,3.393999999999778,3307.4,3301.834,5.566000000000258,True,LONG,2020-01-16 12:30:00,3307.437,True,True,True,3.1509,0.1196,3.1509,3317.14,2020-01-16 15:59:00,0.0902,3306.14,2020-01-16 13:19:00,True,2020-01-16 13:37:00,0.0902,0.0,True,3306.437,2020-01-16 12:44:00,0.0027
ES,2020-01-17,Friday,ADR,3319.249,3317.949,1.2999999999997272,3319.3,3317.737,1.5630000000001019,True,SHORT,2020-01-16 20:35:00,3316.437,False,True,True,0.4238,1.3192,1.1631,3316.437,2020-01-16 20:40:00,1.4238,3319.8,2020-01-16 21:18:00,True,2020-01-16 20:40:00,0.0,1.4238,True,3317.955,2020-01-16 20:57:00,0.0046
ES,2020-01-17,Friday,ODR,3323.955,3320.234,3.7210000000000036,3324.455,3319.937,4.518000000000029,True,LONG,2020-01-17 05:10:00,3325.74,True,True,False,0.6173,0.0,0.6173,3326.252,2020-01-17 05:18:00,0.5423,3321.937,2020-01-17 07:53:00,True,2020-01-17 05:18:00,0.0,0.5423,True,3323.943,2020-01-17 05:28:00,0.0032
ES,2020-01-17,Friday,RDR,3325.846,3320.534,5.311999999999898,3325.855,3319.546,6.3090000000001965,True,SHORT,2020-01-17 11:10:00,3318.846,False,True,False,0.6977,0.4108,0.4108,3318.352,2020-01-17 11:23:00,1.6977,3329.552,2020-01-17 15:57:00,False,,0.0,,True,3320.6,2020-01-17 11:27:00,0.0124
ES,2020-01-20,Monday,ADR,3327.0,3325.24,1.7600000000002183,3327.0,3325.24,1.7600000000002183,True,SHORT,2020-01-20 00:45:00,3324.952,True,True,False,0.0,0.4562,0.4562,3324.437,2020-01-20 01:01:00,0.575,3326.252,2020-01-20 01:50:00,False,,0.0341,,True,3325.3,2020-01-20 00:52:00,0.0341
ES,2020-01-20,Monday,ODR,3321.937,3318.752,3.1849999999999454,3322.24,3318.434,3.8059999999995853,True,SHORT,2020-01-20 04:10:00,3318.234,False,True,False,0.2559,0.2559,0.1303,3318.337,2020-01-20 04:15:00,1.2559,3322.752,2020-01-20 07:00:00,False,,0.0,,True,3319.234,2020-01-20 04:16:00,0.1513
ES,2020-01-20,Monday,RDR,3322.349,3320.44,1.9090000000001055,3322.4,3319.834,2.5660000000002583,True,LONG,2020-01-20 11:25:00,3323.049,True,False,,1.4096,0.0,1.4096,3325.04,2020-01-20 12:58:00,0.0,3323.04,2020-01-20 11:32:00,True,2020-01-20 11:31:00,0.0,0.0,False,,,
ES,2020-01-21,Tuesday,ADR,3322.855,3313.349,9.505999999999858,3323.2,3312.14,11.059999999999945,True,SHORT,2020-01-20 20:30:00,3311.843,True,True,True,0.0,0.5483,0.5483,3308.137,2020-01-20 21:42:00,0.0369,3313.7,2020-01-20 21:04:00,True,2020-01-20 21:36:00,0.0369,0.0,True,3313.646,2020-01-20 21:03:00,0.0312
ES,2020-01-21,Tuesday,ODR,3314.2,3308.143,6.056999999999789,3314.355,3306.64,7.7150000000001455,True,LONG,2020-01-21 07:00:00,3314.846,True,True,True,0.2727,0.0,0.2727,3315.852,2020-01-21 08:28:00,0.0925,3313.64,2020-01-21 07:46:00,False,,0.0925,,True,3314.14,2020-01-21 07:18:00,0.0099
ES,2020-01-21,Tuesday,RDR,3321.746,3315.649,6.097000000000207,3322.495,3315.337,7.157999999999902,True,LONG,2020-01-21 11:05:00,3322.54,True,True,False,1.3702,0.0,1.3702,3330.1,2020-01-21 12:39:00,0.844,3316.6,2020-01-21 14:01:00,True,2020-01-21 11:16:00,0.0,0.844,True,3321.6,2020-01-21 13:31:00,0.0239
ES,2020-01-22,Wednesday,ADR,3325.5,3322.452,3.0479999999997744,3325.5,3322.2,3.300000000000182,True,LONG,2020-01-21 21:00:00,3325.637,True,True,True,3.4301,0.0,3.4301,3335.955,2020-01-21 21:57:00,0.1837,3324.94,2020-01-21 21:12:00,True,2020-01-21 21:20:00,0.1837,0.0,True,3325.5,2020-01-21 21:05:00,0.0
ES,2020-01-22,Wednesday,ODR,3334.146,3331.14,3.006000000000313,3334.652,3330.934,3.717999999999847,True,SHORT,2020-01-22 04:10:00,3330.7,False,True,False,0.0988,0.5615,0.5615,3329.452,2020-01-22 04:30:00,1.0988,3334.443,2020-01-22 07:36:00,True,2020-01-22 04:30:00,0.1673,1.0988,True,3331.2,2020-01-22 04:17:00,0.02
ES,2020-01-22,Wednesday,RDR,3335.049,3330.146,4.902999999999793,3335.543,3327.734,7.8090000000001965,True,LONG,2020-01-22 10:35:00,3336.243,False,True,False,0.5099,2.1032,0.5099,3337.549,2020-01-22 10:45:00,3.1032,3319.834,2020-01-22 15:24:00,True,2020-01-22 10:43:00,0.0,3.1032,True,3334.534,2020-01-22 10:49:00,0.105
ES,2020-01-23,Thursday,ADR,3319.34,3314.349,4.9909999999999854,3319.852,3314.349,5.502999999999702,True,LONG,2020-01-22 20:45:00,3320.037,False,True,False,0.3526,0.4506,0.3526,3321.1,2020-01-22 21:07:00,1.4506,3312.1,2020-01-23 01:41:00,False,,0.1597,,True,3319.043,2020-01-22 20:53:00,0.0595
ES,2020-01-23,Thursday,ODR,3319.34,3316.1,3.2400000000002365,3320.34,3315.834,4.506000000000313,True,LONG,2020-01-23 05:25:00,3320.4,False,True,False,0.6358,0.9426,0.6358,3321.4,2020-01-23 06:04:00,1.9426,3313.046,2020-01-23 08:13:00,True,2020-01-23 06:03:00,0.0,1.9426,True,3319.334,2020-01-23 06:11:00,0.0019
ES,2020-01-23,Thursday,RDR,3313.6,3303.2,10.400000000000091,3315.2,3301.437,13.76299999999992,True,LONG,2020-01-23 13:20:00,3316.755,True,True,True,1.3462,0.0,1.3462,3327.6,2020-01-23 15:59:00,0.0157,3313.437,2020-01-23 13:31:00,True,2020-01-23 13:46:00,0.0157,0.0,True,3313.5,2020-01-23 13:29:00,0.0096
ES,2020-01-24,Friday,ADR,3329.9,3327.04,2.8600000000001273,3330.4,3326.849,3.550999999999931,True,SHORT,2020-01-23 20:45:00,3326.1,False,True,False,0.3497,0.5224,0.4164,3325.849,2020-01-23 20:50:00,1.3497,3330.9,2020-01-23 23:43:00,False,,0.0,,True,3327.055,2020-01-23 20:51:00,0.0052
ES,2020-01-24,Friday,ODR,3336.837,3328.846,7.9909999999999854,3337.4,3328.355,9.045000000000073,False,,,,,,,0.0079,0.0,,,,,,,False,,,,False,,,
ES,2020-01-24,Friday,RDR,3332.355,3317.655,14.699999999999818,3332.955,3317.455,15.5,True,SHORT,2020-01-24 10:45:00,3316.955,True,True,True,0.0,2.4834,2.4834,3281.149,2020-01-24 14:23:00,0.3772,3323.2,2020-01-24 11:12:00,True,2020-01-24 11:42:00,0.3772,0.0,True,3318.0,2020-01-24 10:50:00,0.0235
ES,2020-01-27,Monday,ADR,3269.349,3264.4,4.949000000000069,3269.349,3262.552,6.7970000000000255,True,SHORT,2020-01-26 21:15:00,3261.349,True,True,True,0.0,1.2245,1.2245,3258.34,2020-01-26 21:33:00,0.4041,3266.4,2020-01-26 22:44:00,True,2020-01-26 21:20:00,0.0,0.4041,True,3264.555,2020-01-26 22:11:00,0.0313
ES,2020-01-27,Monday,ODR,3266.549,3260.4,6.148999999999887,3266.9,3257.349,9.55099999999993,True,SHORT,2020-01-27 04:15:00,3256.349,True,False,,0.0,3.9602,3.9602,3236.049,2020-01-27 06:00:00,0.0,3257.855,2020-01-27 04:23:00,True,2020-01-27 04:20:00,0.0,0.0,False,,,
ES,2020-01-27,Monday,RDR,3253.2,3237.534,15.665999999999713,3254.0,3233.646,20.353999999999814,True,LONG,2020-01-27 12:20:00,3254.449,True,True,False,0.3155,0.0,0.3155,3258.143,2020-01-27 12:47:00,0.706,3242.14,2020-01-27 15:51:00,False,,0.0033,,True,3253.149,2020-01-27 12:29:00,0.0033
ES,2020-01-28,Tuesday,ADR,3254.44,3246.5,7.940000000000055,3254.44,3245.449,8.990999999999985,True,LONG,2020-01-27 23:35:00,3255.455,True,False,,1.2418,0.0252,1.2418,3264.3,2020-01-28 01:38:00,0.0,3254.452,2020-01-28 00:09:00,True,2020-01-28 00:30:00,0.0,0.0,False,,,
ES,2020-01-28,Tuesday,ODR,3261.952,3251.752,10.200000000000273,3262.752,3250.952,11.799999999999727,True,SHORT,2020-01-28 04:00:00,3246.955,False,True,False,0.1518,0.8821,0.8821,3242.755,2020-01-28 06:17:00,1.1518,3263.5,2020-01-28 07:48:00,True,2020-01-28 04:06:00,0.0484,1.1518,True,3252.246,2020-01-28 04:44:00,0.0484
ES,2020-01-28,Tuesday,RDR,3271.349,3254.4,16.94900000000007,3273.4,3252.543,20.85699999999997,True,LONG,2020-01-28 10:40:00,3276.552,True,False,,0.8585,0.0,0.8585,3285.9,2020-01-28 14:45:00,0.0,3272.055,2020-01-28 11:09:00,True,2020-01-28 11:58:00,0.0,0.0,False,,,
ES,2020-01-29,Wednesday,ADR,3283.643,3274.334,9.309000000000196,3284.7,3274.146,10.553999999999633,True,LONG,2020-01-28 20:35:00,3286.143,True,False,,0.8333,0.0,0.8333,3291.4,2020-01-28 22:17:00,0.0,3284.852,2020-01-28 20:40:00,True,2020-01-28 20:43:00,0.0,0.0,False,,,
ES,2020-01-29,Wednesday,ODR,3289.849,3282.9,6.949000000000069,3290.7,3282.152,8.547999999999774,True,LONG,2020-01-29 07:00:00,3291.2,True,True,False,0.4103,0.1081,0.4103,3292.7,2020-01-29 07:17:00,0.1736,3288.643,2020-01-29 07:32:00,False,,0.0,,True,3289.149,2020-01-29 07:30:00,0.1007
ES,2020-01-29,Wednesday,RDR,3291.355,3273.0,18.355000000000018,3291.955,3271.24,20.715000000000146,True,LONG,2020-01-29 14:00:00,3292.8,True,True,False,0.1223,0.0,0.1223,3293.6,2020-01-29 14:06:00,0.9866,3273.246,2020-01-29 15:59:00,False,,0.0,,True,3291.3,2020-01-29 14:08:00,0.003
ES,2020-01-30,Thursday,ADR,3269.752,3264.552,5.199999999999818,3269.8,3264.252,5.548000000000229,True,SHORT,2020-01-29 21:05:00,3264.1,True,False,,0.0577,2.6562,2.6562,3250.74,2020-01-30 00:19:00,0.0,3264.3,2020-01-29 21:10:00,True,2020-01-29 21:21:00,0.0,0.0,False,,,
ES,2020-01-30,Thursday,ODR,3250.6,3244.052,6.5479999999997744,3251.1,3241.746,9.353999999999814,True,LONG,2020-01-30 04:05:00,3253.8,True,True,True,1.3204,0.0768,1.3204,3259.246,2020-01-30 04:24:00,1.0768,3243.549,2020-01-30 06:26:00,True,2020-01-30 04:10:00,0.0,1.0768,True,3250.246,2020-01-30 05:30:00,0.0541
ES,2020-01-30,Thursday,RDR,3264.649,3249.74,14.909000000000106,3265.352,3249.349,16.0029999999997,True,SHORT,2020-01-30 10:40:00,3247.352,False,True,False,1.4425,0.4923,0.4923,3242.4,2020-01-30 10:55:00,2.4425,3286.155,2020-01-30 15:59:00,False,,0.0,,True,3249.9,2020-01-30 11:06:00,0.0107
ES,2020-01-31,Friday,ADR,3296.852,3286.4,10.45199999999977,3298.2,3286.4,11.799999999999727,False,,,,,,,0.0524,0.024,,,,,,,False,,,,False,,,
ES,2020-01-31,Friday,ODR,3283.849,3279.649,4.200000000000273,3284.655,3278.9,5.755000000000109,True,SHORT,2020-01-31 04:30:00,3278.852,True,True,True,0.0,3.096,3.096,3266.646,2020-01-31 05:35:00,0.3586,3281.155,2020-01-31 07:43:00,True,2020-01-31 04:37:00,0.0121,0.3586,True,3279.7,2020-01-31 05:08:00,0.0121
ES,2020-01-31,Friday,RDR,3275.855,3252.955,22.90000000000009,3278.3,3252.949,25.351000000000113,True,SHORT,2020-01-31 10:35:00,3251.74,True,True,True,0.0,1.7033,1.7033,3213.949,2020-01-31 15:43:00,0.0655,3254.455,2020-01-31 10:43:00,True,2020-01-31 11:14:00,0.0655,0.0,True,3253.2,2020-01-31 10:42:00,0.0107
ES,2020-02-03,Monday,ADR,3241.3,3233.955,7.345000000000255,3244.752,3233.249,11.503000000000156,True,LONG,2020-02-02 20:30:00,3245.24,True,True,True,1.2873,0.0,1.2873,3250.755,2020-02-02 21:01:00,0.1423,3240.255,2020-02-02 22:04:00,True,2020-02-02 20:35:00,0.0,0.1423,True,3241.243,2020-02-02 21:49:00,0.0078
ES,2020-02-03,Monday,ODR,3245.5,3235.243,10.257000000000062,3246.952,3233.752,13.200000000000273,False,,,,,,,0.2393,0.1938,,,,,,,False,,,,False,,,
ES,2020-02-03,Monday,RDR,3267.337,3239.449,27.88799999999992,3267.6,3238.34,29.259999999999764,False,,,,,,,0.0077,0.0,,,,,,,False,,,,False,,,
ES,2020-02-04,Tuesday,ADR,3255.149,3246.449,8.699999999999818,3256.7,3245.949,10.750999999999749,True,LONG,2020-02-03 20:35:00,3258.449,True,True,True,2.1034,0.0,2.1034,3273.449,2020-02-04 01:55:00,0.1386,3253.943,2020-02-03 21:21:00,True,2020-02-03 20:40:00,0.1386,0.1386,True,3253.943,2020-02-03 21:21:00,0.1386
ES,2020-02-04,Tuesday,ODR,3282.943,3270.652,12.291000000000167,3283.955,3269.2,14.75500000000011,True,LONG,2020-02-04 04:45:00,3284.5,True,True,True,0.5335,0.0,0.5335,3289.5,2020-02-04 08:00:00,0.3082,3279.155,2020-02-04 06:02:00,True,2020-02-04 07:56:00,0.3082,0.0,True,3282.655,2020-02-04 05:18:00,0.0234
ES,2020-02-04,Tuesday,RDR,3297.543,3284.049,13.494000000000142,3297.595,3283.54,14.054999999999836,True,LONG,2020-02-04 10:35:00,3298.746,True,True,True,0.6712,0.0,0.6712,3306.6,2020-02-04 14:45:00,0.1588,3295.4,2020-02-04 11:08:00,True,2020-02-04 11:47:00,0.1588,0.1552,True,3296.843,2020-02-04 10:50:00,0.0519
ES,2020-02-05,Wednesday,ADR,3294.5,3291.755,2.744999999999891,3295.446,3291.437,4.0090000000000146,True,SHORT,2020-02-04 20:30:00,3290.5,False,True,False,1.7486,0.7286,0.7286,3289.755,2020-02-04 20:35:00,2.7486,3299.3,2020-02-04 20:58:00,True,2020-02-04 20:35:00,0.0,2.7486,True,3292.252,2020-02-04 20:37:00,0.1811
ES,2020-02-05,Wednesday,ODR,3317.943,3293.249,24.694000000000415,3320.5,3292.3,28.199999999999818,True,LONG,2020-02-05 04:05:00,3322.752,True,False,,0.5895,0.0,0.5895,3332.5,2020-02-05 04:54:00,0.0,3318.749,2020-02-05 04:14:00,True,2020-02-05 04:52:00,0.0,0.0,False,,,
ES,2020-02-05,Wednesday,RDR,3329.3,3318.1,11.200000000000273,3330.6,3315.049,15.55099999999993,True,LONG,2020-02-05 14:50:00,3333.752,True,True,True,0.7411,0.425,0.7411,3337.6,2020-02-05 15:24:00,0.0487,3328.755,2020-02-05 15:54:00,True,2020-02-05 15:01:00,0.0,0.0487,True,3329.043,2020-02-05 15:53:00,0.0229
ES,2020-02-06,Thursday,ADR,3346.946,3334.143,12.802999999999884,3348.0,3333.455,14.545000000000073,True,LONG,2020-02-05 22:00:00,3348.149,True,True,True,0.9067,0.0,0.9067,3358.555,2020-02-06 01:29:00,0.1404,3345.149,2020-02-05 22:30:00,True,2020-02-05 23:54:00,0.1404,0.0,True,3346.943,2020-02-05 22:14:00,0.0002
ES,2020-02-06,Thursday,ODR,3353.955,3350.7,3.255000000000109,3355.0,3350.143,4.856999999999971,True,SHORT,2020-02-06 04:15:00,3348.152,True,True,True,0.0,2.7788,2.7788,3341.655,2020-02-06 05:59:00,0.0922,3351.0,2020-02-06 07:01:00,True,2020-02-06 04:20:00,0.0,0.0922,True,3350.7,2020-02-06 06:57:00,0.0
